index	original	translation	scores	mean	z_scores	z_mean
3777	Each case must be judged on its own facts.	ప్రతి కేసును దాని స్వంత వాస్తవాల ఆధారంగా తీర్చేయాలి.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
3778	"Upon digging, the dead body was exhumed."	"త్రవ్వకంలో, మృతదేహాన్ని ఎక్స్హూమ్ చేశారు."	"[70,65,69]"	68.0	"[-0.09782851813989826, -0.9925383122716744, -0.10195108235497546]"	-0.39743930425551600
3779	The integrity and the competency are both sides of a coin that every Judicial officer has to possess for continuance in service.	న్యాయమూర్తి ప్రతి అధికారి తన సేవలో కొనసాగడానికి కలిగి ఉండాలి.	"[75,75,82]"	77.3333333333333	"[-0.0426836801618267, -0.20244458661873171, 0.04143781589087115]"	-0.06789681696322910
3780	The minimum rates of wages now being fixed/ revised shall not be affected as a result of the linkage as much as the wages shall not fall below those being fixed/ revised now.	ప్రస్తుతం అమల్లో ఉన్న/ సవరించిన కనీస వేతన రేట్లు ఈ లింక్ కారణంగా ప్రభావితం కావు.	"[75,75,88]"	79.3333333333333	"[-0.0426836801618267, -0.20244458661873171, 0.1076173073889542]"	-0.04583698646386810
3781	"In other words, when the original application was being considered, the objections raised were allowed to be substantiated at a personal hearing although this course was objected by the Respondent No.1. At such hearing, all documents in support of objections could have been placed on record."	"మరో మాటలో చెప్పాలంటే, అసలు దరఖాస్తును పరిశీలించినప్పుడు, ప్రతిపాదించిన అభ్యంతరాలు వ్యక్తిగత విచారణలో సమర్పించబడటానికి అనుమతించబడ్డాయి. అయితే, ఈ విధానంపై ప్రతివాది No.1 అభ్యంతరపడింది."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3782	"Hence, Bhadra International is an Associate company of the Appellant.\\\', ""40.According to the Learned Senior Counsel, Bhadra International is not protected by the Arbitral Tribunal\\\'s order."	"అందువల్ల, భద్ర ఇంటర్నేషనల్ అప్పీల్మెంట్ యొక్క అనుబంధ సంస్థ. ""40 లర్నేడ్ సీనియర్ కౌన్సిల్ ప్రకారం, భద్ర ఇంటర్నేషనల్ ఆర్బిట్రేల్ ట్రిబ్యునల్ యొక్క ఆదేశం ద్వారా రక్షించబడదు."	"[70,65,63]"	66.0	"[-0.09782851813989826, -0.9925383122716744, -0.16813057385305852]"	-0.4194991347548770
3783	"In other words, it is the context which can attach the obligation to the power compel- ling its exercise in a certain way."	"మరో మాటలో చెప్పాలంటే, అధికార పరిరక్షణకు ఒక విధమైన విధానం ద్వారా ఆ అధికారాన్ని అమలు చేయమని ఆ బాధ్యతను అనుబంధించే సందర్భం."	"[60,60,58]"	59.3333333333333	"[-0.20811819409604138, -1.3875851750981458, -0.22328015010146107]"	-0.606327839765216
3784	All these facts could not be proved by the prosecution.	ఈ వాస్తవాలన్నింటినీ నిందితుడు నిరూపించలేడు.	"[80,75,70]"	75.0	"[0.012461157816244852, -0.20244458661873171, -0.09092116710529495]"	-0.09363486530259400
3785	DAMOR HETHALBEN MAGANLAL S/O DAMOR MAGANLAL AGE: 18 YEARS 20.	DAMOR HETHALBEN MAGANLAL S/O DAMOR MAGANLAL వయసుః 18 సంవత్సరాలు 20.	"[10,10,0]"	6.66666666666667	"[-0.759566573876757, -5.338053803362859, -0.8630152345829306]"	-2.320211870607520
3786	"Scheme of , particularly of sub- sections (2), (3) and (4) would show that the insurer cannot appoint a second surveyor just as a matter of course."	"ముఖ్యంగా ఉప విభాగాలు (2), (3) మరియు (4) లోని పథకం ప్రకారం, భీమా సంస్థ రెండవ సర్వేయర్ను నియమించలేదని స్పష్టం అవుతుంది."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3787	It is in this context that the Supreme Court observed:- speaks of socially and educationally backward classes of citizens.	"ఈ సందర్భంగా సుప్రీంకోర్టు.. సామాజికంగా, విద్యాపరంగా వెనుకబడిన పౌరుల వర్గాల గురించి మాట్లాడుతుంది."	"[75,75,91]"	80.3333333333333	"[-0.0426836801618267, -0.20244458661873171, 0.14070705313799572]"	-0.03480707121418760
3788	"We have heard learned counsels for the parties and considered their rival submissions, carefully examined the testimonies of the witnesses on record and the impugned judgment rendered by the trial Court."	"మేము పార్టీల నుండి నేర్చుకున్న సలహాలను విన్నాము, వారి పోటీదారుల వాదనలను పరిశీలించాము, సాక్షుల సాక్ష్యాలను జాగ్రత్తగా పరిశీలించాము, మరియు విచారణ కోర్టు ఇచ్చిన తిరుగుబాటు తీర్పును జాగ్రత్తగా పరిశీలించాము."	"[90,85,100]"	91.6666666666667	"[0.12275083377238796, 0.587649139034211, 0.2399762903851203]"	0.31679208773057300
3789	There is no statutory provision prescribing the age.	వయస్సును నిర్దేశించే చట్టపరమైన నిబంధన లేదు.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3790	Vs. State of M. P. reported in (2011) 18 STJ 614 and Sunpet Pack Jabalpur Pvt. Ltd.	2011లో 18 STJ 614 మరియు సన్పెట్ ప్యాక్ జబల్పూర్ ప్రైవేట్ లిమిటెడ్ లకు నివేదించిన రాష్ట్రం.	"[65,65,65]"	65.0	"[-0.1529733561179698, -0.9925383122716744, -0.1460707433536975]"	-0.4305274705811140
3791	It is a chronic condition.	ఇది దీర్ఘకాలిక పరిస్థితి.	"[60,60,70]"	63.3333333333333	"[-0.20811819409604138, -1.3875851750981458, -0.09092116710529495]"	-0.562208178766494
3792	His signature was identified by him as Ex-P4(a).	ఆయన సంతకం ఎక్స్-పీ 4 (ఎ) గా గుర్తించబడింది.	"[85,85,90]"	86.6666666666667	"[0.0676059957943164, 0.587649139034211, 0.12967713788831522]"	0.2616440909056140
3793	"Accordingly, the writ petition was allowed by the High Court."	"తత్ఫలితంగా, ఈ పిటిషన్కు హైకోర్టు అనుమతి ఇచ్చింది."	"[80,80,100]"	86.6666666666667	"[0.012461157816244852, 0.19260227620773965, 0.2399762903851203]"	0.14834657480303500
3794	"It was submitted that the Supreme Court, in any case, was not PVR 20 a806-11 considering in ""Fuerst Day Lawson Ltd."	"ఏదేమైనా, సుప్రీంకోర్టు PVR 20 a806-11 ను ""ఫస్ట్ డే లాసన్ లిమిటెడ్"" లో పరిగణనలోకి తీసుకోలేదు."	"[60,65,60]"	61.6666666666667	"[-0.20811819409604138, -0.9925383122716744, -0.20122031960210005]"	-0.46729227532327200
3795	They will take instructions and file their reply before the next date.	వారు సూచనలను తీసుకొని తదుపరి తేదీకి ముందు తమ సమాధానాలను దాఖలు చేస్తారు.	"[95,95,78]"	89.3333333333333	"[0.1778956717504595, 1.3777428646871537, -0.0026818451078508866]"	0.517652230443254
3796	"In the instant case, in the absence of cross-examination of the witness, barring a bald suggestion to PW-12, we are inclined to hold that the appellant was the author of the letters and the same were not written under any pressure."	"ప్రస్తుత కేసులో, సాక్షుడిపై విమర్శలు జరగకపోవడంతో, PW-12 కు ఒక బొచ్చు గడ్డకట్టే సూచన తప్ప, అప్పీల్ చేసిన వ్యక్తి ఈ లేఖల రచయిత అని మరియు ఆ లేఖలు ఏ ఒత్తిడితోనూ వ్రాయబడలేదని మేము నమ్ముతున్నాము."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
3797	And certainly petitioner cannot be said to be a person so authorized ...21... under the provisions of either Municipal Laws or International Covenants.	మరియు నిస్సందేహంగా అభ్యర్థి ఒక వ్యక్తి అని చెప్పలేము... 21..................................................................................................................................................................................	"[40,40,35]"	38.3333333333333	"[-0.4286975460083276, -2.967772626404031, -0.4769682008441128]"	-1.2911461244188200
3798	"He submitted, that the concept of âindependence of the judiciaryâ should not be determined with reference to the opinion expressed by this Court in the Second and Third Judges cases, but should be determined with reference to the debates in the Constituent Assembly, which led to the crystallization of Articles 124 and 217, as originally enacted."	"""న్యాయపాలన యొక్క స్వతంత్రత"" అనే భావన ఈ కోర్టు రెండో, మూడవ న్యాయమూర్తుల కేసుల్లో వ్యక్తం చేసిన అభిప్రాయంతో కాకుండా, రాజ్యాంగ సభలో చర్చల ద్వారా నిర్ణయించబడుతుందని ఆయన పేర్కొన్నారు, ఇది 124 మరియు 217 ఆర్టికల్స్ యొక్క క్రిస్టలైజేషన్కు దారితీసింది."	"[85,85,92]"	87.3333333333333	"[0.0676059957943164, 0.587649139034211, 0.15173696838767622]"	0.26899736773873500
3799	But we have to look into the different clauses to find out the real intention of the granter.	"కానీ, దాత యొక్క నిజమైన ఉద్దేశ్యాన్ని తెలుసుకోవడానికి మనం వేర్వేరు నిబంధనలను పరిశీలించాలి."	"[60,55,84]"	66.3333333333333	"[-0.20811819409604138, -1.782632037924617, 0.06349764639023217]"	-0.6424175285434750
3800	"The Fee Fixation Committee under the Chairmanship of Mr.Justice S.Rajeswaran, (Retd."	న్యాయమూర్తి శ్రీ రాజేశ్వరన్ (రిటైర్డ్) అధ్యక్షతన జరిమానా సవరణ కమిటీ (రిటైర్డ్)	"[75,75,84]"	78.0	"[-0.0426836801618267, -0.20244458661873171, 0.06349764639023217]"	-0.06054354013010870
3801	The right to life includes right to live with human dignity.	జీవించే హక్కులో మానవ గౌరవంతో జీవించే హక్కు కూడా ఉంటుంది.	"[80,80,85]"	81.6666666666667	"[0.012461157816244852, 0.19260227620773965, 0.07452756163991267]"	0.09319699855463240
3802	"The Supreme Court in the case of Standard Chartered Bank (supra) has already observed that the averments ""as such being Chairman, Managing Director, Executive Director, and whole time Director are the persons responsible and In- charge of day-to-day business of the Company accused no.1"" are sufficient to proceed against such persons."	"స్టాండర్డ్ చార్టర్డ్ బ్యాంక్ (supra) విషయంలో సుప్రీంకోర్టు ఇప్పటికే ""అధ్యక్షుడు, మేనేజింగ్ డైరెక్టర్, ఎగ్జిక్యూటివ్ డైరెక్టర్, మరియు పూర్తి సమయం డైరెక్టర్గా ఉన్న వ్యక్తులు మరియు ఆరోపణ నం. 1 కంపెనీ యొక్క రోజువారీ వ్యాపారం కోసం బాధ్యత వహించే వ్యక్తులు"" అని పేర్కొన్న ఈ చర్యలు అటువంటి వ్యక్తులపై చర్య తీసుకోవడానికి సరిపోతాయని పేర్కొంది."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
3803	The prosecution has failed to clarify as to where the said sample of contraband was stored between 22.04.2005 to 06.05.2005 (when the said sample was received in Forensic Science Laboratory).	ఈ స్మృతి నిల్వను 22.04.2005 నుంచి 06.05.2005 మధ్య ఎక్కడ ఉంచుకున్నారో (ఈ నమూనా ఫోరెన్సిక్ సైన్స్ ల్యాబొరేటరీలో చేర్చబడినప్పుడు) నిఘా సంస్థ స్పష్టం చేయలేదు.	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
3804	"At the time of her marriage, the respondent had been working as staff nurse in Fortis Hospital, Mohali."	"వివాహ సమయంలో, ప్రతివాది మోహాలిలోని ఫోర్టిస్ ఆసుపత్రిలో సిబ్బంది నర్సుగా పనిచేశారు."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3805	"The petitioner\\\'s prayer that any future FIRs/complaints may also be transferred, is also a prayer which cannot be considered."	భవిష్యత్తులో ఏవైనా ఎఫ్ఐఆర్లు/ ఫిర్యాదులు కూడా బదిలీ చేయబడతాయని పిటిషనర్ ప్రార్థన కూడా పరిగణించలేని ప్రార్థన.	"[90,95,80]"	88.3333333333333	"[0.12275083377238796, 1.3777428646871537, 0.01937798539151013]"	0.5066238946170170
3806	"The Superintendent of Police in a district or the Commissioner of Police in Calcutta may constitute for the district or Calcutta, as the case may be, a body to be called the Home Guards, the members of which shall discharge such functions in relation to the protection of persons, the security of property or the public safety as may be assigned to them in accordance with the provisions of this Act and the rules made thereunder."""	"ఒక జిల్లాలోని పోలీసు సూపరింటెండెంట్ లేదా కల్కతా లోని పోలీసు కమిషనర్ జిల్లా లేదా కల్కతా కోసం, అవసరమైతే, హోమ్ గార్డ్ అని పిలువబడే ఒక సంస్థను ఏర్పాటు చేయవచ్చు, దీని సభ్యులు ఈ చట్టం యొక్క నిబంధనలకు మరియు దాని కింద తయారు చేసిన నియమాలకు అనుగుణంగా వారికి కేటాయించిన వ్యక్తుల రక్షణ, ఆస్తి భద్రత లేదా ప్రజా భద్రతకు సంబంధించి ఈ విధులను నిర్వహిస్తారు. """	"[70,70,84]"	74.6666666666667	"[-0.09782851813989826, -0.597491449445203, 0.06349764639023217]"	-0.2106074403982900
3807	The present petition has been filed with the following prayers:- FACTS AS MENTIONED IN THE WRIT PETITION:- 2.	ఈ పిటిషన్ పై ఈ క్రింది ప్రార్థనలతో దాఖలు చేయబడింది:- ఈ పిటిషన్ లో పేర్కొన్న వాస్తవాలు:- 2.	"[86,86,86]"	86.0	"[0.07863496338993071, 0.6666585115995053, 0.08555747688959318]"	0.27695031729301000
3808	"She was a bright and promising student, yet her condition may now be an impediment to not only her success, but also everyday ordinary living."	"ఆమె తెలివైన మరియు మంచి విద్యార్ధి, అయితే ఆమె పరిస్థితి ఇప్పుడు ఆమె విజయం మాత్రమే కాకుండా, రోజువారీ సాధారణ జీవనానికి కూడా అడ్డంకి కావచ్చు."	"[75,80,75]"	76.6666666666667	"[-0.0426836801618267, 0.19260227620773965, -0.03577159085689241]"	0.038049001729673500
3809	"The trial Court had not charged the accused for an offence punishable under of IPC and, therefore, it was contended by the learned APP that the accused no.1 ought to be held guilty for an offence punishable under of IPC."	"IPC కింద శిక్షించదగిన నేరానికి సంబంధించి కోర్టు ఆరోపణలు చేయలేదు. అందువల్ల, IPC కింద శిక్షించదగిన నేరానికి సంబంధించి ఆరోపణలు చేసిన వ్యక్తిని 1వ వ్యక్తిని దోషిగా తీర్చాలని ఆజ్ఞాపించింది."	"[60,70,60]"	63.3333333333333	"[-0.20811819409604138, -0.597491449445203, -0.20122031960210005]"	-0.3356099877144480
3810	"The word ""unilateral"" has some definite significance."	"""ఒకపక్ష"" అనే పదం కొంత ఖచ్చితమైన అర్థాన్ని కలిగి ఉంది."	"[75,75,56]"	68.6666666666667	"[-0.0426836801618267, -0.20244458661873171, -0.24533998060082207]"	-0.1634894157937940
3811	"On 15.12.2016, data was elicited from all interested operators."	"15.12.2016, అన్ని ఆసక్తిగల కార్యాచరణదారుల నుండి డేటా సేకరించబడింది."	"[80,80,49]"	69.6666666666667	"[0.012461157816244852, 0.19260227620773965, -0.3225493873485856]"	-0.03916198444153370
3812	"This Court, in exercise of powers under and or under any other provision of law, cannot issue a direction to include any practice not specified as corrupt practice under the Act as Corrupt Practice."	"ఈ కోర్టు, ఇతర చట్ట నిబంధనల ప్రకారం లేదా వాటి ప్రకారం అధికారాలను వినియోగించుకొని, అవినీతి పద్ధతిగా చట్టం ప్రకారం అవినీతి పద్ధతిగా పేర్కొనబడని ఏదైనా అభ్యాసాన్ని చేర్చడానికి ఒక ఆదేశాన్ని జారీ చేయదు."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3813	"The judgment of the High Court was criticized by the learned Senior Counsel for the Appellant, Mr. Sunil Kumar, on more than one count."	హైకోర్టు తీర్పును ఒక కేసులో విమర్శించిన సీనియర్ న్యాయవాది సునీల్ కుమార్.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
3814	"Although material contradictions appeared in the statements of eye witnesses and the victim, even then their testimony was not disbelieved."	"సాక్షుల మరియు బాధితుడి ప్రకటనలలో పదార్థ విరుద్ధాలు కనిపించినప్పటికీ, వారి సాక్ష్యం కూడా నమ్మబడలేదు."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
3815	P.W.-4 (Upendra Kumar Mandal) deposed that about 6 months prior to the occurrence he alongwith Arvind Mandal had gone to the matrimonial house of the deceased.	"ఈ ఘటనకు ఆరు నెలల ముందు ఆయన, అరువింద్ మండల్ మరణించిన వారి వివాహ ఇంటికి వెళ్లారని పి.డబ్ల్యూ. -4 (ఉపెండ్రా కుమార్ మండల్) ఆరోపించారు."	"[80,80,75]"	78.3333333333333	"[0.012461157816244852, 0.19260227620773965, -0.03577159085689241]"	0.056430614389030700
3816	"But equally a triable issue raised, enjoins a duty to grant leave."	"కానీ, అదేవిధంగా, ఒక విచారణకు సంబంధించిన అంశం, సెలవు ఇవ్వవలసిన బాధ్యతను నిర్దేశిస్తుంది."	"[85,85,88]"	86.0	"[0.0676059957943164, 0.587649139034211, 0.1076173073889542]"	0.2542908140724940
3817	"It is stated that the deceased and the respondent, who had come there, also started cutting wood."	"అక్కడికి వచ్చిన మృతుడు, ప్రతివాది కూడా కలప కత్తిరించడం ప్రారంభించినట్లు పేర్కొంది."	"[80,85,80]"	81.6666666666667	"[0.012461157816244852, 0.587649139034211, 0.01937798539151013]"	0.20649609408065500
3818	"Non production of that document by the defendant must, therefore, be fatal to her case."	ఈ పత్రాన్ని ప్రతిపాదించకపోవడం వల్ల ఆమె కేసు అంతరించిపోతుంది.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3819	"This Decree was however, set aside by the Division Bench."	అయితే ఈ డిక్రీని డివిజన్ బెంచ్ రద్దు చేసింది.	"[50,50,50]"	50.0	"[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]"	-0.9358687476340590
3820	"Consequently, the process of acquisition of the land of the appellant is tainted with mala-fide and therefore, the same is liable to be set aside."	దీనివల్ల అప్పీల్మెంట్ చేసిన భూమిని కొనుగోలు చేసే ప్రక్రియలో అపనమ్మకం ఉంది.	"[85,85,88]"	86.0	"[0.0676059957943164, 0.587649139034211, 0.1076173073889542]"	0.2542908140724940
3821	"This court is, therefore, of the opinion that you deserve to be tried for having committed the criminal contempt by having caused an obstruction to the course of justice deliberately by your act as mentioned aforesaid which is liable to be punished under the 1971 Act."	"ఈ కోర్టు, మీ పైన పేర్కొన్న చర్య ద్వారా న్యాయవ్యవస్థకు ఉద్దేశపూర్వకంగా అడ్డుకట్టను కలిగించడం ద్వారా నేర అవమానానికి పాల్పడినందుకు మీరు విచారణకు అర్హులని అభిప్రాయపడ్డారు. 1971 చట్టం ప్రకారం ఈ చర్యకు శిక్ష విధించబడుతుంది."	"[80,85,80]"	81.6666666666667	"[0.012461157816244852, 0.587649139034211, 0.01937798539151013]"	0.20649609408065500
3822	"State Consultant, NRC were present before the Court."	"రాష్ట్ర సలహాదారు, ఎన్ఆర్సి కోర్టు ముందు హాజరయ్యారు."	"[90,85,90]"	88.3333333333333	"[0.12275083377238796, 0.587649139034211, 0.12967713788831522]"	0.2800257035649710
3823	The alleged incriminating article as per the prosecution\\\\\\\'s version was found lying in the open on the ground near the wall on an open plot visible to naked eyes.	"నిందితుడి వెర్షన్ ప్రకారం, ఆరోపణలు చేసిన వ్యాసం గోడ సమీపంలో ఉన్న బహిరంగ ప్రదేశంలో, కంటికి కనిపించే బహిరంగ ప్లాట్లో ఉన్నట్లు గుర్తించారు."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3824	"At the same time, the petitioner was also directed to submit documents in support of his claim."	"అదే సమయంలో, పిటిషనర్ తన దావాకు మద్దతుగా పత్రాలను సమర్పించాలని కూడా సూచించారు."	"[80,80,69]"	76.3333333333333	"[0.012461157816244852, 0.19260227620773965, -0.10195108235497546]"	0.03437078388966970
3825	"Jamui 250. Sukhdeo Prasad Yadav Son of Chito Yadav resident of village - Channdwar Harkhar, P.S. Khaira, Distt."	"జమ్ము 250: సుఖ్దేవో ప్రసాద్ యాదవ్ చిటో యాదవ్ కుమారుడు - గ్రామ నివాసి - చన్ద్వర్ హర్ఖర్, పిఎస్ ఖైరా, జిల్లా."	"[80,80,68]"	76.0	"[0.012461157816244852, 0.19260227620773965, -0.11298099760465598]"	0.030694145473109500
3826	"Again in paragraphs 74 to 77, the Court observed thus: 75."	"74 నుంచి 77 వరకు ఉన్న అంశాలపై కూడా, కోర్టు ఇలా పేర్కొందిః"	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3827	It is submitted that the property of the deity cannot be misappropriated and squandered in this manner and it is a very large conspiracy on the part of some influential persons.	"ఈ విధంగా దేవత యొక్క ఆస్తిని దుర్వినియోగం చేసి వృథా చేయలేమని, ఇది కొన్ని ప్రభావవంతమైన వ్యక్తులచే చాలా పెద్ద కుట్ర అని పేర్కొంది."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
3828	"The law in such a case is that the claimant is entitled to sue all or any of them for the full amount of his loss, and each is said to be jointly and severally liable for it."	"అటువంటి సందర్భంలో, దావాదారుడు తన నష్టం మొత్తాన్ని మొత్తంగా లేదా వాటిలో దేనినైనా దావా వేయడానికి హక్కు కలిగి ఉంటాడు, మరియు ప్రతి ఒక్కరూ దాని కోసం ఉమ్మడిగా మరియు వ్యక్తిగతంగా బాధ్యత వహిస్తారని చెప్పబడింది."	"[65,60,65]"	63.3333333333333	"[-0.1529733561179698, -1.3875851750981458, -0.1460707433536975]"	-0.5622097581899380
3829	"In paragraph 25, the Constitution Bench specifically referred to the conclusions recorded in paragraphs 45 to 50 of the judgment in (supra) and observed: ""26."	"25వ పేరాలో, రాజ్యాంగ బెంచ్ (పైన) తీర్పులోని 45 నుంచి 50వ పేరాల్లో ఉన్న తీర్పులను ప్రత్యేకంగా ప్రస్తావించి, ""26వ పేరాలో పేర్కొంది."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
3830	"Per Alok Aradhe,J:- 2."	"పెరోక్ అరాదే, జే. -2."	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
3831	"GITA MITTAL, J ANU MALHOTRA, J MARCH 29, 2017/aj ""2."	"జిటాల్ మిటాల్, జే ఎన్యూ మల్హోట్రా, జే మార్చి 29, 2017/aj ""2."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
3832	Request made in that regard is also rejected.	ఈ విషయంలో చేసిన అభ్యర్థనను కూడా తిరస్కరించారు.	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
3833	"However, an order regarding permanent alimony and maintenance is required to be made."	"అయితే శాశ్వత భరణం, జీవనోపాధికి సంబంధించి ఒక ఆర్డర్ ఇవ్వాలి."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
3834	In the voluntary muscles rigor mortis follows a definite course.	"స్వచ్ఛంద కండరాలలో, కఠినమైన మరణం ఒక నిర్దిష్ట కోర్సును అనుసరిస్తుంది."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3835	"He deposed that he got one NRI account 14432 with Canara Bank, Mettuguda and he is professionally expertise in IT support and he worked in the domain of software installation and maintenance up to 2005."	"కానరా బ్యాంకు, మెట్టూగుడా లో ఒక ఎన్ఆర్ఐ ఖాతా 14432 ను పొందానని, ఐటి మద్దతులో వృత్తిపరంగా నైపుణ్యం కలిగి ఉన్నానని, 2005 వరకు సాఫ్ట్వేర్ సంస్థాపన, నిర్వహణ రంగంలో పనిచేశానని ఆయన హామీ ఇచ్చారు."	"[75,80,75]"	76.6666666666667	"[-0.0426836801618267, 0.19260227620773965, -0.03577159085689241]"	0.038049001729673500
3836	The conclusions are unsustainable and are contrary to law.	ఈ తీర్మానాలు నిరుపయోగంగా ఉంటాయి.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
3837	"By virtue of the aforesaid modification to the provisions of CrPC, the period of 90 days stipulated for completion of investigation and filing of charge-sheet was modified by virtue of the amended proviso, which indicated that if the investigation could not be completed within 90 days and if the court was satisfied with the report of the Public Prosecutor indicating the progress of the investigation and the specific reasons for detention of the accused beyond the period of 90 days, extend the said period up to 180 days."	"ఈ సవరణ కారణంగా, విచారణ పూర్తి చేయడానికి మరియు ఫిర్యాదును దాఖలు చేయడానికి 90 రోజుల గడువును సవరించిన నిబంధన ద్వారా సవరించారు, ఇది 90 రోజుల్లోపు విచారణ పూర్తి చేయలేకపోతే మరియు విచారణ యొక్క పురోగతిని మరియు 90 రోజుల వ్యవధికి మించి నిందితుడిని అరెస్టు చేయడానికి ప్రత్యేక కారణాలను సూచించే ప్రభుత్వ న్యాయవాది నివేదికతో కోర్టు సంతృప్తి చెందితే, ఈ గడువు 180 రోజుల వరకు పొడిగించబడుతుంది."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
3838	The dues have further been increased and total due amount is Rs.172/40 crores as on 31/05/2017.	రుసుము మరింత పెరిగింది. మొత్తం రుసుము 2017/05/31 నాటికి 172/40 కోట్ల రూపాయలు.	"[90,85,90]"	88.3333333333333	"[0.12275083377238796, 0.587649139034211, 0.12967713788831522]"	0.2800257035649710
3839	General Chemical reaction involved in the process is given below.	ఈ ప్రక్రియలో పాల్గొన్న సాధారణ రసాయన ప్రతిచర్య క్రింద ఇవ్వబడింది.	"[60,60,70]"	63.3333333333333	"[-0.20811819409604138, -1.3875851750981458, -0.09092116710529495]"	-0.562208178766494
3840	"It is apparent from a collective perusal of the conclusions recorded in the judgments extracted in the foregoing paragraph, that chances of promotion do not constitute a condition of service."	"మునుపటి పేరాలో ఉన్న తీర్పుల్లోని తీర్పులను సమిష్టిగా పరిశీలించడం వల్ల, ప్రమోషన్ అవకాశాలు సేవకు ఒక షరతు కాదని తెలుస్తుంది."	"[70,75,70]"	71.6666666666667	"[-0.09782851813989826, -0.20244458661873171, -0.09092116710529495]"	-0.13039809062130800
3841	The 1988 Act replaced the 1939 Act.	1988 చట్టం 1939 చట్టం స్థానంలో ఉంది.	"[75,70,65]"	70.0	"[-0.0426836801618267, -0.597491449445203, -0.1460707433536975]"	-0.2620819576535760
3842	"Judgment was, therefore, pronounced by the Sessions Judge in the absence of the co-accused in terms of CrPC."	"అందువల్ల, సెషన్స్ జడ్జి, కో-అంఘర్ధుడి లేకపోవడంతో, CrPC పరంగా తీర్పు ఇచ్చారు."	"[75,75,71]"	73.6666666666667	"[-0.0426836801618267, -0.20244458661873171, -0.07989125185561445]"	-0.10833983954539100
3843	Education is a preparation for the future.	విద్య అనేది భవిష్యత్తు కోసం ఒక తయారీ.	"[85,80,85]"	83.3333333333333	"[0.0676059957943164, 0.19260227620773965, 0.07452756163991267]"	0.11157861121399000
3844	"In this regard, a \\\'Merg\\\' was registered by the police."	ఈ విషయంలో పోలీసులు ఒక మెర్గ్ను నమోదు చేశారు.	"[70,70,80]"	73.3333333333333	"[-0.09782851813989826, -0.597491449445203, 0.01937798539151013]"	-0.22531399406453000
3845	"This procedure has not been followed in this case, because the provisions of the CBI Manual are mandatory to be followed."	"ఈ కేసులో ఈ విధానాన్ని పాటించలేదు, ఎందుకంటే CBI మాన్యువల్ లోని నిబంధనలను పాటించడం తప్పనిసరి."	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
