mt_system	doc_id	seg_id	annotator_id	source	target	start_ids	end_ids	errors
Online-B	sky.com.33889	13	rater1	"He had earlier said he did not support or condone what Wiley posted but that he would speak to him privately and ""help educate him."""	Ранее он сказал, что не поддерживает и не оправдывает то, что опубликовал Уайли, но что он поговорит с ним наедине и «поможет его обучить».	-1	-1	no-error
Online-B	sky.com.33889	14	rater1	However, in a video on Instagram, Wiley appeared to say it was him who had cut ties with his management.	Однако в видео в Instagram Уайли, похоже, сказал, что это он разорвал связи со своим менеджментом.	17 34	29 43	major major
Online-B	sky.com.33889	15	rater1	Other MPs criticised Twitter for allowing the tweets to remain visible.	Другие депутаты раскритиковали Twitter за то, что твиты оставались видимыми.	31 50	41 69	major major
Online-B	sky.com.33889	16	rater1	"Labour MP Jess Phillips said on Saturday: ""Just seen all the Wiley stuff. Why on earth have @Twitter left up such blatant antisemitism and hatred? It hits all the dangerous beats, Jews get things you don't get, they are in control, they think their better... This is dangerous stuff. Surely it should come down."""	"Депутат от лейбористской партии Джесс Филлипс заявила в субботу: «Только что видела все, что связано с Wiley. Почему, черт возьми, @Twitter оставил такой вопиющий антисемитизм и ненависть? , они думают, что их лучше ... Это опасно. Конечно, это должно произойти ""."	104 191 253 26 263	112 195 265 36 262	major major major major minor
Online-B	sky.com.33889	17	rater1	"Fellow MP Neil Coyle added: ""His management appear able to act quicker than @Twitter emphasising, once again, that legislation (including the Online Harms Bill) should ensure social media platforms are not used to spread hate."""	Член парламента Нил Койл добавил: «Его руководство, похоже, способно действовать быстрее, чем @Twitter, еще раз подчеркивая, что законодательство (включая Закон о вреде в Интернете) должно гарантировать, что платформы социальных сетей не используются для распространения ненависти».	-1	-1	no-error
Online-B	sky.com.33889	18	rater1	"John Mann, the government's independent adviser on antisemitism, said the tweets ""demonstrated precisely why the law needs changing to hold them to reasonable account."""	Джон Манн, независимый советник правительства по антисемитизму, сказал, что эти твиты «точно продемонстрировали, почему необходимо изменить закон, чтобы привлечь к ним разумную ответственность».	162 164 167	166 170 171	major major major
Online-B	sky.com.33889	19	rater1	"Meanwhile, the Campaign Against Antisemitism asked police to investigate Wiley's content and called on his social media accounts to be shut down ""to prevent further outpouring of anti-Jewish venom."""	Между тем, «Кампания против антисемитизма» попросила полицию расследовать содержание Уайли и призвала закрыть его учетные записи в социальных сетях, «чтобы предотвратить дальнейшее излияние антиеврейского яда».	74	87	major
Online-B	sky.com.33889	20	rater1	Wiley, known as the Godfather of Grime and whose real name is Richard Cowie, received an MBE for services to music in 2018.	Уайли, известный как Крестный отец Грайма и настоящее имя которого Ричард Коуи, получил MBE за заслуги перед музыкой в 2018 году.	117 21	126 29	major minor
Online-B	foxnews.106537	1	rater1	Kudlow says next coronavirus stimulus bill will include more checks, extend moratorium on evictions	Кадлоу говорит, что следующий законопроект о стимулировании коронавируса будет включать больше проверок и продлит мораторий на выселения	-1	-1	no-error
Online-B	foxnews.106537	2	rater1	White House economic adviser Larry Kudlow promised on Sunday that the federal government will extend the moratorium on evictions and send out another round of checks as part of the next coronavirus stimulus package.	Советник Белого дома по экономическим вопросам Ларри Кудлоу пообещал в воскресенье, что федеральное правительство продлит мораторий на выселение и отправит еще один раунд проверок в рамках следующего пакета мер по стимулированию коронавируса.	-1	-1	no-error
Online-B	foxnews.106537	3	rater1	Kudlow's comments come after a week where the White House's hoped for payroll tax cuts were shot down by Congress.	Комментарии Кудлоу поступили после недели, когда надежды Белого дома на снижение налогов на фонд заработной платы были отвергнуты Конгрессом.	-1	-1	no-error
Online-B	foxnews.106537	4	rater1	"""There's a $1,200 check coming. That is going to be part of the new package. I would have preferred a payroll tax cut, on top of that check,"" Kudlow said on CNN's ""State of the Union."	«Ожидается чек на 1200 долларов. Это будет частью нового пакета. Я бы предпочел сокращение налога на заработную плату в дополнение к этому чеку», - сказал Кудлоу в передаче CNN «Состояние Союза».	-1	-1	no-error
Online-B	foxnews.106537	5	rater1	"""But, be that as it may, politically, it doesn't work."""	«Но, как бы то ни было, политически это не работает».	-1	-1	no-error
Online-B	foxnews.106537	6	rater1	While no deal has been officially announced, Treasury Secretary Steve Mnuchin and White House chief of staff Mark Meadows have been on Capitol Hill recently to discuss the details of a new relief package with congressional leaders.	Хотя официально о сделке не было объявлено, министр финансов Стив Мнучин и глава администрации Белого дома Марк Медоуз недавно побывали на Капитолийском холме, чтобы обсудить детали нового пакета помощи с лидерами Конгресса.	-1	-1	no-error
Online-B	foxnews.106537	7	rater1	On ending the additional $600 in unemployment benefits the federal government was supplying, Kudlow argued that the extra money was hurting small businesses from hiring workers.	После прекращения выплаты дополнительных 600 долларов пособий по безработице, которые предоставляло федеральное правительство, Кудлоу утверждал, что эти дополнительные деньги наносят ущерб малому бизнесу из-за найма рабочих.	204	212	major
Online-B	foxnews.106537	8	rater1	"""We have had a flood of inquiries and phone calls and complaints that small stores and businesses, restaurants can't hire people back,"" he said."	«У нас был поток запросов, телефонных звонков и жалоб на то, что небольшие магазины, предприятия и рестораны не могут нанять людей обратно», - сказал он.	-1	-1	no-error
Online-B	foxnews.106537	9	rater1	"""They went too far. Maybe last March, it was necessary for that, but, really, there are consequences of people not returning to work."""	«Они зашли слишком далеко. Может быть, в марте прошлого года это было необходимо для этого, но на самом деле есть последствия того, что люди не возвращаются на работу».	-1	-1	no-error
Online-B	foxnews.106537	10	rater1	"Mnuchin earlier in the day on ""Fox News Sunday"" said it a little more bluntly: ""I think workers and Americans understand the concept that you shouldn't be paid more to stay home than to work."""	Мнучин ранее в тот же день в «Fox News Sunday» сказал об этом более прямо: «Я думаю, что рабочие и американцы понимают концепцию, согласно которой вам не должны платить больше за то, чтобы оставаться дома, чем за работу».	-1	-1	no-error
Online-B	foxnews.106537	11	rater1	Mnuchin said the new bill will provide additional unemployment benefits, but noted that it will be less than the payments issued under the CARES Act.	Мнучин сказал, что в новом законопроекте будут предусмотрены дополнительные пособия по безработице, но отметил, что это будет меньше выплат, предусмотренных законом CARES.	-1	-1	no-error
Online-B	foxnews.106537	12	rater1	He said some workers were collecting more than they earned on the job.	Он сказал, что некоторые рабочие получают больше, чем зарабатывают на работе.	-1	-1	no-error
Online-B	foxnews.106537	13	rater1	As a result, when businesses were reopening some employees did not have an incentive to return to work.	В результате, когда предприятия вновь открывались, у некоторых сотрудников не было стимула вернуться к работе.	-1	-1	no-error
Online-B	foxnews.106537	14	rater1	The secretary said the Trump administration and Senate Republicans are on the same page with a $1 trillion package, but noted that in the interest of passing a bill quickly, issues that are more difficult to negotiate with Democrats could be held off for another bill.	Секретарь сказал, что администрация Трампа и республиканцы в Сенате согласны с предложением пакета в 1 триллион долларов, но отметила, что в интересах быстрого принятия законопроекта вопросы, которые труднее обсудить с демократами, можно отложить для рассмотрения другого законопроекта.	-1	-1	no-error
Online-B	rt.com.131224	1	rater1	"AP blasts White House press secretary Kayleigh McEnany for ""political"" briefings - but reporters keep asking political questions - RT USA News"	"AP взрывает пресс-секретаря Белого дома Кейли Макинани за ""политические"" брифинги, но репортеры продолжают задавать политические вопросы - RT USA News"	1	6	major
Online-B	rt.com.131224	2	rater1	The Associated Press has accused White House press secretary Kayleigh McEnany of worrying the media by making her briefings political rather than informational -- apparently forgetting that reporters choose the questions.	Associated Press обвинила пресс-секретаря Белого дома Кейли МакЭнани в том, что она беспокоит СМИ, делая свои брифинги политическими, а не информационными - очевидно, забывая, что репортеры выбирают вопросы.	-1	-1	no-error
Online-B	rt.com.131224	3	rater1	"An article Saturday by the AP, the largest US news agency, said White House press briefings may be a ""broken tradition,"" as McEnany has made them ""a streamlined, full-throated advertisement for a president facing re-election, a venue for attacks on the media and a forum relatively light on information"" about what the government is doing."	В субботней статье AP, крупнейшего информационного агентства США, говорится, что брифинги для прессы в Белом доме могут быть «нарушенной традицией», поскольку Макинани сделал их «обтекаемой, развернутой рекламой президента, которому предстоит переизбрание, местом проведения нападки на СМИ и форум относительно мало информации о том, «что делает правительство».	19 311	24 318	major major
Online-B	rt.com.131224	4	rater1	The last of those assertions is indisputable, as hardly any new information is revealed at the briefings.	Последнее из этих утверждений неоспоримо, ведь на брифингах практически не раскрывается никакой новой информации.	-1	-1	no-error
Online-B	rt.com.131224	5	rater1	What the AP failed to mention is that hardly any new information is actually sought at the briefings.	В AP не упомянули о том, что на брифингах практически не требуется никакой новой информации.	2	7	major
Online-B	rt.com.131224	6	rater1	Reporters frequently use White House pressers to draw attention to themselves, an art form perfected by CNN's Jim Acosta.	Репортеры часто используют прессы Белого дома, чтобы привлечь к себе внимание - форма искусства, усовершенствованная Джимом Акостой из CNN.	27	36	major
Online-B	rt.com.131224	7	rater1	They go beyond the typical adversarial media-administration relationship, repeating each other in asking gotcha questions aimed only at impugning President Donald Trump.	Они выходят за рамки типичных враждебных отношений между СМИ и администрацией, повторяя друг друга, задавая вопросы, направленные только на оспаривание президента Дональда Трампа.	107	111	major
Online-B	rt.com.131224	8	rater1	"In some cases, they make themselves the news, such as when CBS News reporter Weijia Jiang responded to an ""ask China"" retort from Trump by making a not-so-subtle hint at racism: ""Sir, why are you saying that to me specifically?"""	"В некоторых случаях они сами делают новости, например, когда репортер CBS News Вейцзя Цзян ответил на реплику Трампа «спросите Китай», сделав не такой тонкий намек на расизм: «Сэр, почему вы говорите мне это? конкретно?"""	208 36	209 40	minor major
Online-B	rt.com.131224	9	rater1	A July 6 briefing offered a prime example of the disconnect over how the briefings have ceased to be a source of meaningful information for Americans.	Брифинг 6 июля стал ярким примером разногласий по поводу того, как брифинги перестали быть источником значимой информации для американцев.	-1	-1	no-error
Online-B	rt.com.131224	10	rater1	Trump tweeted that morning that NASCAR's television ratings had been hurt by a false allegation of a hate crime against driver Bubba Wallace and by its decision to ban display of the Confederate flag at its events.	В то утро Трамп написал в Твиттере, что телевизионные рейтинги NASCAR пострадали из-за ложного обвинения в преступлении на почве ненависти против водителя Буббы Уоллеса и из-за его решения запретить показ флага Конфедерации на своих мероприятиях.	-1	-1	no-error
Online-B	rt.com.131224	11	rater1	Predictably, most of the questions were about the tweet as reporter after reporter asked McEnany questions designed to prompt her to say that Trump supports the Confederate flag.	Как и ожидалось, большинство вопросов касалось твита в качестве репортера после того, как репортер задал Макинани вопросы, призванные побудить ее сказать, что Трамп поддерживает флаг Конфедерации.	53	101	major
Online-B	rt.com.131224	12	rater1	McEnany didn't provide the answer reporters wanted - a sound bite that would hurt Trump - but she repeatedly responded by saying the president wasn't taking a position on the Confederate flag and that the gist of his message was that NASCAR fans were wrongly being portrayed as being racist.	Макинани не дала ответа, которого хотели репортеры - звуковой отрывок, который повредил бы Трампу, - но она неоднократно отвечала, говоря, что президент не занимает позицию по флагу Конфедерации и что суть его сообщения заключалась в том, что фанаты NASCAR ошибочно изображается как расист.	243 266	252 281	major major
Online-B	rt.com.131224	13	rater1	"The AP said she sounded ""exasperated"" during the briefing."	AP сообщило, что во время брифинга она выглядела «раздраженной».	0	5	major
Online-B	rt.com.131224	14	rater1	The AP's story echoed a Washington Post op-ed column earlier this month by ABC News reporter Jonathan Karl, who also is president of the White House Correspondents Association.	История AP повторилась в колонке Washington Post, опубликованной ранее в этом месяце репортером ABC News Джонатаном Карлом, который также является президентом Ассоциации корреспондентов Белого дома.	11 8	22 13	minor major
Online-B	rt.com.131224	15	rater1	"Karl argued, ""denying reality and using the White House podium for purely political purposes is a violation of public trust."""	Карл утверждал, что «отрицание реальности и использование трибуны Белого дома в чисто политических целях является нарушением общественного доверия».	-1	-1	no-error
Online-B	rt.com.131224	16	rater1	Yet McEnany's quick wit and combative style have made her a hero of some Trump supporters, since she gave her first briefing on May 1 after taking over as press secretary in April.	Тем не менее, смекалка и боевой стиль Макинани сделали ее героем для некоторых сторонников Трампа, поскольку она провела свой первый брифинг 1 мая после того, как заняла пост пресс-секретаря в апреле.	14	25	major
Online-B	rt.com.131224	17	rater1	The pressers had been absent for more than a year before her appointment.	Прессовщики отсутствовали более года до ее назначения.	0	11	minor
Online-B	rt.com.131224	18	rater1	Like other aspects of political life in Washington, the White House press secretary's relationship with the media has changed dramatically in the Trump era.	Как и другие аспекты политической жизни Вашингтона, отношения пресс-секретаря Белого дома со СМИ кардинально изменились в эпоху Трампа.	-1	-1	no-error
Online-B	rt.com.131224	19	rater1	That change has come from both sides and predated McEnany's arrival.	Это изменение произошло с обеих сторон до прихода Макинани.	-1	-1	no-error
Online-B	rt.com.131224	20	rater1	"A roast of former press secretary Sarah Huckabee Sanders by comedian Michelle Wolf at the White House Correspondents"" dinner in April 2018 was so vicious that even MSNBC host Mika Brzezinski called it ""deplorable."""	Жаркое из бывшего пресс-секретаря Сары Хакаби Сандерс от комика Мишель Вольф на ужине корреспондентов Белого дома в апреле 2018 года было настолько злобным, что даже ведущий MSNBC Мика Бжезинский назвал его «прискорбным».	0 7	9 12	major major
Online-B	rt.com.131224	21	rater1	"AP White House reporter Jill Colvin greeted McEnany at her first briefing by asking, ""Will you pledge never to lie to us from that podium?"""	Репортер AP Белого дома Джилл Колвин поприветствовала МакЭнани на ее первом брифинге, спросив: «Вы обещаете никогда не лгать нам с этой трибуны?»	9	14	major
Online-B	rt.com.131224	22	rater1	"Fox News political analyst Brit Hume, a veteran of more than 50 years in journalism who had a 1989-1996 stint as ABC's chief White House correspondent, said reporters today display ""aggressive behavior"" in the briefing room because of their contempt for Trump."	"Политический аналитик Fox News Брит Хьюм, ветеран журналистики с более чем 50-летним стажем, проработавший в 1989-1996 годах главным корреспондентом ABC в Белом доме, сказал, что сегодня репортеры проявляют ""агрессивное поведение"" в зале для брифингов из-за своего презрения к Трампу."	-1	-1	no-error
Online-B	rt.com.131224	23	rater1	It is because of their anti-Trump focus, he said this week on Fox's Tucker Carlson Tonight program, journalists are neglecting to gather policy news.	Это из-за их анти-Трамповой направленности, сказал он на этой неделе в программе Fox Tucker Carlson Tonight, журналисты пренебрегают сбором политических новостей.	80	84	major
Online-B	rt.com.131224	24	rater1	"""It's not just a gotcha game,"" Hume said of the intended purpose of the pressers."	«Это не просто неудачная игра», - сказал Хьюм о предназначении прижимных лапок.	15 63	27 81	major major
Online-B	rt.com.131224	25	rater1	"""It's not just an attempt to embarrass a public official. It's to extract information."	«Это не просто попытка поставить в неловкое положение чиновника. Это попытка добыть информацию.	0	4	minor
Online-B	metro.co.uk.47971	1	rater1	Paul Pogba drops hint over his future after Man Utd seal Champions League spot	Поль Погба намекнул на свое будущее после того, как `` Манчестер Юнайтед '' занял место в Лиге чемпионов	52 55 73	54 54 72	minor minor minor
Online-B	metro.co.uk.47971	2	rater1	Manchester United star Paul Pogba has suggested he will stay at the club this summer after the Red Devils sealed a place in the top four.	Звезда «Манчестер Юнайтед» Пол Погба предположил, что останется в клубе этим летом после того, как «Красные дьяволы» закрепили за собой место в четверке лучших.	18	26	minor
Online-B	metro.co.uk.47971	3	rater1	A 2-0 win against Leicester meant United finished in third, ahead of Frank Lampard's Chelsea.	Победа над «Лестером» 2: 0 означала, что «Юнайтед» финишировал третьим, опередив «Челси» Фрэнка Лэмпарда.	25	24	minor
Online-B	metro.co.uk.47971	4	rater1	United were 14 points off Leicester just 12 matches ago but a sensational run of form saw the Red Devils finish in the top four.	Всего 12 матчей назад «Юнайтед» отставал от «Лестера» на 14 очков, но благодаря сенсационной форме «красные дьяволы» финишировали в четверке лучших.	93 99	101 110	major major
Online-B	metro.co.uk.47971	5	rater1	Pogba had been expected to leave the club this summer after twice requesting to leave in the last two years.	Ожидалось, что Погба покинет клуб этим летом после того, как дважды просил уйти за последние два года.	-1	-1	no-error
Online-B	metro.co.uk.47971	6	rater1	However, the pandemic means few clubs will be spending big this summer and there's not a buyer available that could combine a transfer fee and Pogba's salary to entice him away from Old Trafford.	Однако пандемия означает, что этим летом немногие клубы будут тратить большие деньги, и нет покупателя, который мог бы объединить плату за трансфер и зарплату Погба, чтобы переманить его с Олд Траффорд.	-1	-1	no-error
Online-B	metro.co.uk.47971	7	rater1	That clarification has helped Pogba in recent weeks as his performances, as well as his body language, have improved.	Это разъяснение помогло Погба в последние недели, так как его выступления, а также его язык тела улучшились.	-1	-1	no-error
Online-B	metro.co.uk.47971	8	rater1	And the Frenchman has dropped the latest hint that he's set to stay at the club by posting on his Instagram after his side's 2-0 win.	А последний намек на то, что он намерен остаться в клубе, француз сделал в своем Instagram после победы его команды со счетом 2: 0.	129 81	128 93	minor major
Online-B	metro.co.uk.47971	9	rater1	While Pogba may have been simply celebrating the club's return to the competition, many fans are interpreting it as a strong suggestion that he'll still be at the club as they compete with Europe's best again.	Хотя Погба, возможно, просто праздновал возвращение клуба к соревнованиям, многие фанаты интерпретируют это как сильное предположение, что он все еще будет в клубе, поскольку они снова соревнуются с лучшими европейскими игроками.	-1	-1	no-error
Online-B	metro.co.uk.47971	10	rater1	Pogba has a year to run on his existing deal, though the club can extend that by 12 months meaning he effectively has two years to run.	У Погба есть год на то, чтобы работать по его существующему контракту, хотя клуб может продлить этот срок на 12 месяцев, что означает, что у него фактически есть два года, чтобы работать.	-1	-1	no-error
Online-B	metro.co.uk.47971	11	rater1	United are keen on extending Pogba's deal and they want clarity over his situation before next season.	«Юнайтед» стремится продлить контракт Погба и хочет прояснить его ситуацию до следующего сезона.	52 66	64 77	major major
Online-B	metro.co.uk.47971	12	rater1	Pogba, for his part, feels comfortable at the club and has been buoyed by the arrival of Bruno Fernandes.	Погба, в свою очередь, чувствует себя комфортно в клубе, и его воодушевило прибытие Бруно Фернандеса.	-1	-1	no-error
Online-B	metro.co.uk.47971	13	rater1	The Portuguese playmaker has been a revelation at Old Trafford and his arrival has allowed Pogba to play in a deeper central midfield position, which has also improved his mood.	Португальский плеймейкер стал настоящим открытием на «Олд Траффорд», и его приход позволил Погба играть на более глубокой позиции в центре полузащиты, что также улучшило его настроение.	-1	-1	no-error
Online-B	cbsnews.377408	1	rater1	Famously clear Lake Tahoe has been polluted by climate change	Знаменитое чистое озеро Тахо было загрязнено изменением климата	-1	-1	no-error
Online-B	cbsnews.377408	2	rater1	South Lake Tahoe, California - Despite the pandemic, even on a weekday, people still crowd Pope Beach at Lake Tahoe.	Саут-Лейк-Тахо, Калифорния. Несмотря на пандемию, даже в будний день люди все еще толпятся на пляже Поуп-Бич на озере Тахо.	9	10	minor
Online-B	cbsnews.377408	3	rater1	"""I like camping and having a bike ride and going swimming at the Lake,"" said one girl named Dakota."	«Я люблю кемпинг, кататься на велосипеде и купаться на озере», - сказала одна девушка по имени Дакота.	-1	-1	no-error
Online-B	cbsnews.377408	4	rater1	"""This is something beautiful everybody wants to visit,"" said Emerica Benitas."	«Все хотят посетить это прекрасное место», - сказала Эмерика Бенитас.	-1	-1	no-error
Online-B	cbsnews.377408	5	rater1	Which is why Matt Meunier's dive business is still going strong, even in a pandemic.	Вот почему дайв-бизнес Мэтта Менье все еще процветает даже в условиях пандемии.	-1	-1	no-error
Online-B	cbsnews.377408	6	rater1	"He says he sees ""exceptional clarity. Lake Tahoe is the cleanest, most wonderful lake, I think, in the country."""	Он говорит, что видит «исключительную ясность. Озеро Тахо - самое чистое, самое прекрасное озеро, я думаю, в стране».	-1	-1	no-error
Online-B	cbsnews.377408	7	rater1	Now the bad news: Lake Tahoe's not as clean, not as clear, as it used to be when he moved here over two decades ago.	А теперь плохие новости: озеро Тахо не такое чистое, не такое чистое, как раньше, когда он переехал сюда более двух десятилетий назад.	62	71	major
Online-B	cbsnews.377408	8	rater1	"""The thing that we're noticing more and more is down on the rocks,"" Meunier said."	«То, что мы замечаем все больше и больше, падает на камни», - сказал Менье.	42	51	major
Online-B	cbsnews.377408	9	rater1	"""You're getting this strange algae on the rocks."""	«Вы получаете эти странные водоросли на камнях».	0	16	major
Online-B	cbsnews.377408	10	rater1	Climate change, scientists believe, has affected the water temperature and thus, the clarity.	Ученые считают, что изменение климата повлияло на температуру воды и, следовательно, на ее прозрачность.	-1	-1	no-error
Online-B	cbsnews.377408	11	rater1	And 15 million people visit the lake annually - along with the garbage they leave.	И ежегодно озеро посещают 15 миллионов человек - вместе с мусором, который они оставляют.	-1	-1	no-error
Online-B	cbsnews.377408	12	rater1	Meunier said dive trips to clean up the bottom of the lake found old trash.	Менье сказал, что во время погружений с целью очистки дна озера был обнаружен старый мусор.	-1	-1	no-error
Online-B	cbsnews.377408	13	rater1	"""And when I say old trash, I mean '60s, '70s,"" Meunier said."	«И когда я говорю« старый мусор », я имею в виду 60-е, 70-е», - сказал Менье.	26	33	minor
Online-B	cbsnews.377408	14	rater1	"""Beer cans, soda cans, church key cans from the old days."""	«Бидоны из-под пива, содовой, старые церковные бидоны».	0 37	10 57	major major
Online-B	cbsnews.377408	15	rater1	Scientists monitor the clarity of Lake Tahoe every year by dropping a white disc, then measuring how far down they can see it.	Ученые следят за прозрачностью озера Тахо каждый год, роняя белый диск, а затем измеряют, насколько далеко они могут его увидеть.	54	62	major
Online-B	cbsnews.377408	16	rater1	"UC Davis professor Geoff Schladow said it's an ""important indicator of how healthy the lake is."""	Профессор Калифорнийского университета в Дэвисе Джефф Шладов сказал, что это «важный показатель того, насколько здорово озеро».	-1	-1	no-error
Online-B	cbsnews.377408	17	rater1	When it was measured last year, the clarity of the lake was about 80 feet.	Когда это было измерено в прошлом году, чистота озера составляла около 80 футов.	-1	-1	no-error
Online-B	cbsnews.377408	18	rater1	That means you can see that disc 80 feet down.	Это означает, что вы можете видеть этот диск на глубине 80 футов.	-1	-1	no-error
Online-B	cbsnews.377408	19	rater1	But, consider this, about 20 years ago, the clarity of lake was 100 feet.	Но подумайте об этом, около 20 лет назад чистота озера составляла 100 футов.	-1	-1	no-error
Online-B	cbsnews.377408	20	rater1	That's the trend scientists are trying to reverse.	Эту тенденцию ученые пытаются обратить вспять.	-1	-1	no-error
Online-B	cbsnews.377408	21	rater1	But they're fighting the impacts of climate change, development around the lake and something added to the lake in the 1960's: A tiny invasive shrimp brought in to feed the fish.	Но они борются с последствиями изменения климата, развития вокруг озера и кое-что добавленного к озеру в 1960-х годах: крошечной инвазивной креветки, которую принесли, чтобы кормить рыбу.	182	189	major
Online-B	cbsnews.377408	22	rater1	It didn't work.	Это не сработало.	-1	-1	no-error
Online-B	cbsnews.377408	23	rater1	"""Once the shrimp came in, there were suddenly no natural cleaners in the lake,"" Schladow said."	«Как только креветки вошли в озеро, в озере внезапно не оказалось естественных очистителей», - сказал Шладов.	-1	-1	no-error
Online-B	cbsnews.377408	24	rater1	Similar challenges are facing lakes and bodies of water around the world.	С аналогичными проблемами сталкиваются озера и водоемы по всему миру.	-1	-1	no-error
Online-B	cbsnews.377408	25	rater1	"""The lesson here is, if you can't do it at Tahoe, then what hope is there for all the rivers and estuaries, streams and lakes around the country that are never going to have the same degree of attention, the same level of resources?"" Schladow said."	"""Урок здесь в том, что если вы не можете сделать это на Тахо, то какая надежда у всех рек и устьев, ручьев и озер по всей стране, которым никогда не будет такой степени внимания, такого же уровня внимания? Ресурсы?"" - сказал Шладов."	198 206 208 208	209 207 218 218	major minor major major
Online-B	cbsnews.377408	26	rater1	"Meunier said he is ""hopeful"" because ""if there's a silver lining of our pandemic, I think it showed that nature will come back and heal itself if we just relieved that pressure, that human pressure, off of it and allow it to happen. There's facts there now."""	"Менье сказал, что он «обнадеживает», потому что «если есть лучшая сторона нашей пандемии, я думаю, это показало, что природа вернется и исцелит себя, если мы просто ослабим это давление, это человеческое давление и позволим этому случиться». Теперь там есть факты ""."	22 250 60	39 256 69	major major major
Online-B	thesun.co.uk.114364	1	rater1	Barcelona 'have whole side to sell' this summer as Coutinho, Dembele, Rakitic and Vidal all listed for transfers	Этим летом у Барселоны есть все, что можно продать, поскольку Коутиньо, Дембеле, Ракитич и Видаль заявлены на трансферы.	110	122	major
Online-B	thesun.co.uk.114364	2	rater1	BARCELONA will be known as a selling club this summer, according to reports.	Согласно сообщениям, этим летом BARCELONA будет известна как клуб продаж.	32 9	44 28	major major
Online-B	thesun.co.uk.114364	3	rater1	No fewer than 12 first team stars have been transfer-listed by the La Liga giants, claim Marca.	Гиганты Ла Лиги перечислили не менее 12 звезд первой команды, утверждает Marca.	73	81	major
Online-B	thesun.co.uk.114364	4	rater1	Philippe Coutinho has been reportedly transfer-listed by Barcelona	Сообщается, что Филиппе Коутиньо внесен в трансферный список Барселоны	-1	-1	no-error
Online-B	thesun.co.uk.114364	5	rater1	And those include Premier League targets Philippe Coutinho, Ousmane Dembele, Ivan Rakitic and Samuel Umtiti.	И в их число входят такие игроки Премьер-лиги, как Филипп Коутиньо, Усман Дембеле, Иван Ракитич и Самуэль Умтити.	33	45	minor
Online-B	thesun.co.uk.114364	6	rater1	Coutinho and Umtiti have both been linked with moves to Arsenal, with the Brazilian also being eyed up by Chelsea.	Коутиньо и Умтити были связаны с переходом в «Арсенал», за бразильца также следит «Челси».	-1	-1	no-error
Online-B	thesun.co.uk.114364	7	rater1	While Manchester United and Tottenham are said to be in a battle for Rakitic's services.	В то время как «Манчестер Юнайтед» и «Тоттенхэм», как говорят, сражаются за услуги Ракитича.	-1	-1	no-error
Online-B	thesun.co.uk.114364	8	rater1	French World Cup winner Dembele, who has struggled for game time at the Camp Nou, was recently linked with a move to PSG in a swap deal with Neymar.	Француз, победитель чемпионата мира по футболу Дембеле, который боролся за игровое время на «Камп Ноу», недавно был связан с переходом в «ПСЖ» в рамках сделки обмена с Неймаром.	-1	-1	no-error
Online-B	thesun.co.uk.114364	9	rater1	The other players who are deemed surplus to requirements include Neto, Nelson Semedo, Junior Firpo, Arturo Vidal, Martin Braithwaite, Carles Alena, Rafinha Alcantara, and Jean-Clair Todibo.	Другими игроками, которые считаются лишними по требованиям, являются Нето, Нельсон Семедо, Джуниор Фирпо, Артуро Видал, Мартин Брейтуэйт, Карлес Алена, Рафинья Алькантара и Жан-Клер Тодибо.	-1	-1	no-error
Online-B	thesun.co.uk.114364	10	rater1	Barcelona are hoping a clear out will not only boost their finances, but aid their future transfer business.	Барселона надеется, что отъезд не только улучшит их финансы, но и поможет их будущему трансферному бизнесу.	-1	-1	no-error
Online-B	thesun.co.uk.114364	11	rater1	Ousmane Dembele is also said to be surplus to requirements	Усман Дембеле также считается избыточным по сравнению с потребностями.	30	58	major
Online-B	thesun.co.uk.114364	12	rater1	According to the Spanish newspaper, Barcelona have already identified their transfer targets for next season - with Argentinian forward Lautaro Martinez top of their hit list.	По данным испанской газеты, «Барселона» уже определила свои трансферные цели на следующий сезон - аргентинский нападающий Лаутаро Мартинес возглавляет их список попаданий.	161	173	major
Online-B	thesun.co.uk.114364	13	rater1	But Inter Milan are continuing to ask for his £101million release clause to be met before negotiating with the Catalans.	Но миланский Интер продолжает просить выполнить его оговорку об освобождении в размере 101 миллиона фунтов стерлингов до начала переговоров с каталонцами.	61	79	major
Online-B	thesun.co.uk.114364	14	rater1	Barcelona will have to sell before they can buy, but remain confident that they can strike a deal with the Serie A side.	«Барселоне» придется продать, прежде чем они смогут купить, но сохраняйте уверенность в том, что они смогут заключить сделку со стороной Серии А.	63	88	major
Online-B	thesun.co.uk.114364	15	rater1	"Barcelona ""offer Arsenal Philippe Coutinho in swap transfer for bad-boy Guendouzi"" as Gunners try to offload midfielder"	"""Барселона"" предлагает ""Арсеналу"" Филиппе Коутиньо обменять передачу на плохого бойца Гендузи "", поскольку канонеры пытаются избавиться от полузащитника."	113 65	121 76	minor major
Online-B	cnn.480668	1	rater1	Covid-19 will permanently change the world's economy (opinion)	Covid-19 навсегда изменит мировую экономику (мнение)	-1	-1	no-error
