Facebook-AI	talk.4	299	rater3	Ich danke Ihnen sehr.	Thank you very much.	-1	-1	no-error
HuaweiTSC	talk.4	299	rater3	Vielen Dank.	Thank you very much.	-1	-1	no-error
Nemo	talk.4	299	rater3	Ich danke Ihnen sehr herzlich.	Thank you very much.	-1	-1	no-error
Online-W	talk.4	299	rater4	Ich danke Ihnen vielmals.	Thank you very much.	-1	-1	no-error
UEdin	talk.4	299	rater2	Vielen Dank.	Thank you very much.	-1	-1	no-error
VolcTrans-AT	talk.4	299	rater3	Ich danke Ihnen vielmals.	Thank you very much.	-1	-1	no-error
VolcTrans-GLAT	talk.4	299	rater2	Vielen Dank.	Thank you very much.	-1	-1	no-error
eTranslation	talk.4	299	rater4	Vielen Dank.	Thank you very much.	-1	-1	no-error
metricsystem1	talk.4	299	rater4	Vielen Dank.	Thank you very much.	-1	-1	no-error
metricsystem2	talk.4	299	rater2	Vielen Dank.	Thank you very much.	-1	-1	no-error
metricsystem3	talk.4	299	rater1	Vielen Dank	Thank you very much.	-1	-1	no-error
metricsystem4	talk.4	299	rater4	Vielen Dank.	Thank you very much.	-1	-1	no-error
metricsystem5	talk.4	299	rater4	Vielen Dank.	Thank you very much.	-1	-1	no-error
ref	talk.4	299	rater1	Vielen Dank.	Thank you very much.	-1	-1	no-error
Facebook-AI	talk.4	300	rater3	(Beifall)	(Applause)	-1	-1	no-error
HuaweiTSC	talk.4	300	rater3	(Applaus)	(Applause)	-1	-1	no-error
Nemo	talk.4	300	rater3	(Beifall)	(Applause)	-1	-1	no-error
Online-W	talk.4	300	rater4	(Beifall)	(Applause)	-1	-1	no-error
UEdin	talk.4	300	rater2	(Beifall)	(Applause)	-1	-1	no-error
VolcTrans-AT	talk.4	300	rater3	(Beifall)	(Applause)	-1	-1	no-error
VolcTrans-GLAT	talk.4	300	rater2	(Beifall)	(Applause)	-1	-1	no-error
eTranslation	talk.4	300	rater4	(Beifall)	(Applause)	-1	-1	no-error
metricsystem1	talk.4	300	rater4	(Applaus)	(Applause)	-1	-1	no-error
metricsystem2	talk.4	300	rater2	(Beifall)	(Applause)	-1	-1	no-error
metricsystem3	talk.4	300	rater1	(Beifall)	(Applause)	-1	-1	no-error
metricsystem4	talk.4	300	rater4	(Beifall)	(Applause)	-1	-1	no-error
metricsystem5	talk.4	300	rater4	(Applaus)	(Applause)	-1	-1	no-error
ref	talk.4	300	rater1	(Applaus)	(Applause)	-1	-1	no-error
Facebook-AI	talk.5	301	rater3	Heute möchte ich Ihnen die Zukunft der Art, wie wir Dinge herstellen, zeigen.	Today I'd like to show you the future of the way we make things.	23	76	minor
HuaweiTSC	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft zeigen, wie wir Dinge machen.	Today I'd like to show you the future of the way we make things.	43	63	minor
Nemo	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge machen.	Today I'd like to show you the future of the way we make things.	0	84	major
Online-W	talk.5	301	rater1	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
UEdin	talk.5	301	rater1	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge machen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
VolcTrans-AT	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
VolcTrans-GLAT	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	0	62	major
eTranslation	talk.5	301	rater2	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge machen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
metricsystem1	talk.5	301	rater3	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
metricsystem2	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
metricsystem3	talk.5	301	rater1	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
metricsystem4	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge machen.	Today I'd like to show you the future of the way we make things.	0	81	minor
metricsystem5	talk.5	301	rater4	Heute möchte ich Ihnen die Zukunft der Art und Weise zeigen, wie wir Dinge herstellen.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
ref	talk.5	301	rater2	Ich möchte Ihnen heute zeigen, wie wir in Zukunft Dinge herstellen werden.	Today I'd like to show you the future of the way we make things.	-1	-1	no-error
Facebook-AI	talk.5	302	rater3	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
HuaweiTSC	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, nachbauen und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
Nemo	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
Online-W	talk.5	302	rater1	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
UEdin	talk.5	302	rater1	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, vervielfältigen und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
VolcTrans-AT	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammensetzen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
VolcTrans-GLAT	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, nachbauen und sich selbst reparieren.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
eTranslation	talk.5	302	rater2	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
metricsystem1	talk.5	302	rater3	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, nachbauen und sich selbst reparieren.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
metricsystem2	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und selbst reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
metricsystem3	talk.5	302	rater1	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
metricsystem4	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
metricsystem5	talk.5	302	rater4	Ich glaube, dass sich unsere Gebäude und Maschinen bald selbst zusammenbauen, replizieren und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
ref	talk.5	302	rater2	Ich glaube, dass unsere Gebäude und Maschinen sich bald selbst zusammenbauen, vervielfältigen und reparieren werden.	I believe that soon our buildings and machines will be self-assembling, replicating and repairing themselves.	-1	-1	no-error
Facebook-AI	talk.5	303	rater3	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Produktion ist, und das dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	-1	-1	no-error
HuaweiTSC	talk.5	303	rater4	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Fertigung ist, und das dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	76	85	minor
Nemo	talk.5	303	rater4	Also werde ich Ihnen zeigen, was ich glaube, ist der aktuelle Stand der Herstellung, und dann vergleichen Sie das mit einigen natürlichen Systemen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	0	149	major
Online-W	talk.5	303	rater1	Ich werde Ihnen also zeigen, was meiner Meinung nach der aktuelle Stand der Fertigung ist, und dies dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	-1	-1	no-error
UEdin	talk.5	303	rater1	Also werde ich Ihnen zeigen, was ich glaube, ist der aktuelle Stand der Herstellung, und dann vergleichen Sie das mit einigen natürlichen Systemen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	29	83	minor
VolcTrans-AT	talk.5	303	rater4	Ich werde Ihnen also zeigen, was meiner Meinung nach der aktuelle Stand der Fertigung ist, und dies dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	-1	-1	no-error
VolcTrans-GLAT	talk.5	303	rater4	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Herstellung ist, und diesen dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	0	94	major
eTranslation	talk.5	303	rater2	Also werde ich Ihnen zeigen, was ich glaube, ist der aktuelle Stand der Herstellung, und dann vergleichen Sie das mit einigen natürlichen Systemen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	29 53	83 83	minor minor
metricsystem1	talk.5	303	rater3	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Herstellung ist, und diesen dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	57	87	minor
metricsystem2	talk.5	303	rater4	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Herstellung ist, und das dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	66	90	major
metricsystem3	talk.5	303	rater1	Deshalb zeige ich Ihnen, was meiner Meinung nach der aktuelle Fertigungsstand ist, und vergleiche dies mit einigen natürlichen Systemen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	-1	-1	no-error
metricsystem4	talk.5	303	rater4	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Herstellung ist, und das dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	91	92	minor
metricsystem5	talk.5	303	rater4	Also werde ich Ihnen zeigen, was meiner Meinung nach der aktuelle Stand der Fertigung ist, und das dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	-1	-1	no-error
ref	talk.5	303	rater2	Ich werde Ihnen zeigen, was ich für die heutigen Produktionsmethoden halte, und diese dann mit einigen natürlichen Systemen vergleichen.	So I'm going to show you what I believe is the current state of manufacturing, and then compare that to some natural systems.	36	68	minor
Facebook-AI	talk.5	304	rater3	Beim derzeitigen Stand der Fertigung haben wir Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	27	36	minor
HuaweiTSC	talk.5	304	rater4	Im aktuellen Stand der Fertigung haben wir also Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplex, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	153 23 83	163 32 94	minor minor minor
Nemo	talk.5	304	rater4	Beim derzeitigen Stand der Fertigung haben wir also Wolkenkratzer - zweieinhalb Jahre Montagezeit, 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	-1	-1	no-error
Online-W	talk.5	304	rater1	Im aktuellen Stand der Fertigung haben wir also Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	43	47	minor
UEdin	talk.5	304	rater1	Im aktuellen Produktionszustand haben wir also Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplex, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	-1	-1	no-error
VolcTrans-AT	talk.5	304	rater4	Beim derzeitigen Stand der Fertigung haben wir also Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	157	171	major
VolcTrans-GLAT	talk.5	304	rater4	Im gegenwärtigen Fertigungszustand haben wir also Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, spannende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	17	38	major
eTranslation	talk.5	304	rater2	Im aktuellen Stand der Fertigung haben wir also Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien aus Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	82	95	minor
metricsystem1	talk.5	304	rater3	Im gegenwärtigen Fertigungszustand haben wir also Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, spannende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	-1	-1	no-error
metricsystem2	talk.5	304	rater4	Nach dem derzeitigen Stand der Herstellung haben wir Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	158 21	172 45	major major
metricsystem3	talk.5	304	rater1	Nach heutigem Fertigungsstand haben wir also Wolkenkratzer - zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton und Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	40	44	minor
metricsystem4	talk.5	304	rater4	Im gegenwärtigen Stand der Fertigung haben wir also Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	87	98	minor
metricsystem5	talk.5	304	rater4	Im aktuellen Stand der Fertigung haben wir also Wolkenkratzer – zweieinhalb Jahre [Montagezeit], 500.000 bis eine Million Teile, ziemlich komplexe, neue, aufregende Technologien in Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	-1	-1	no-error
ref	talk.5	304	rater2	In der gegenwärtigen Fertigungsindustrie haben wir Wolkenkratzer – zweieinhalb Jahre [Bauzeit], eine halbe bis eine Million Teile, ziemlich komplex, neue und aufregende Technologien aus Stahl, Beton, Glas.	So in the current state of manufacturing, we have skyscrapers -- two and a half years [of assembly time], 500000 to a million parts, fairly complex, new, exciting technologies in steel, concrete, glass.	85	94	minor
Facebook-AI	talk.5	305	rater3	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können – fünf Jahre Montagezeit, 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	84	95	minor
HuaweiTSC	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns ins All bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	20	minor
Nemo	talk.5	305	rater4	Wir haben spannende Maschinen, die uns in den Weltraum bringen können - fünf Jahre Montagezeit, 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	-1	-1	no-error
Online-W	talk.5	305	rater1	Wir haben aufregende Maschinen, die uns ins All bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	-1	-1	no-error
UEdin	talk.5	305	rater1	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	-1	-1	no-error
VolcTrans-AT	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns ins All bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	24	major
VolcTrans-GLAT	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns ins All bringen können – fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	24	major
eTranslation	talk.5	305	rater2	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können – fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	84	97	minor
metricsystem1	talk.5	305	rater3	Wir haben spannende Maschinen, die uns ins All bringen können – fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	-1	-1	no-error
metricsystem2	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	24	major
metricsystem3	talk.5	305	rater1	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können - fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	-1	-1	no-error
metricsystem4	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können – fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	20	minor
metricsystem5	talk.5	305	rater4	Wir haben aufregende Maschinen, die uns in den Weltraum bringen können – fünf Jahre [Montagezeit], 2,5 Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	10	20	minor
ref	talk.5	305	rater2	Wir haben aufregende Maschinen, die uns in den Weltraum bringen – fünf Jahre [Bauzeit], zweieinhalb Millionen Teile.	We have exciting machines that can take us into space -- five years [of assembly time], 2.5 million parts.	77	86	minor
Facebook-AI	talk.5	306	rater3	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme ansieht, haben wir Proteine mit zwei Millionen Typen, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
HuaweiTSC	talk.5	306	rater4	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme anschaut, haben wir Proteine, die zwei Millionen Typen haben, sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
Nemo	talk.5	306	rater4	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme anschaut, haben wir Proteine, die zwei Millionen Arten haben, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
Online-W	talk.5	306	rater1	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme ansieht, haben wir Proteine, die zwei Millionen Typen haben, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	114	119	minor
UEdin	talk.5	306	rater1	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme anschaut, haben wir Proteine, die zwei Millionen Typen haben, sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
VolcTrans-AT	talk.5	306	rater2	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme anschaut, haben wir Proteine, die zwei Millionen Typen haben und sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
VolcTrans-GLAT	talk.5	306	rater4	Aber wenn man sich die natürlichen Systeme anschaut, haben wir auf der anderen Seite Proteine mit zwei Millionen Typen, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
eTranslation	talk.5	306	rater2	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme anschaut, haben wir Proteine, die zwei Millionen Typen haben, 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	128	164	major
metricsystem1	talk.5	306	rater3	Aber wenn man sich die natürlichen Systeme anschaut, haben wir auf der anderen Seite Proteine mit zwei Millionen Typen, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in ungefähr einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
metricsystem2	talk.5	306	rater4	Auf der anderen Seite, wenn Sie sich die natürlichen Systeme ansehen, haben wir Proteine mit zwei Millionen Typen, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in ungefähr einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
metricsystem3	talk.5	306	rater1	Aber auf der anderen Seite, wenn Sie sich die natürlichen Systeme anschauen, haben wir Proteine, die zwei Millionen Arten haben, sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in ungefähr einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	116	127	minor
metricsystem4	talk.5	306	rater4	Aber auf der anderen Seite, wenn Sie sich die natürlichen Systeme ansehen, haben wir Proteine, die zwei Millionen Typen haben, die sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in etwa einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
metricsystem5	talk.5	306	rater4	Aber auf der anderen Seite, wenn man sich die natürlichen Systeme ansieht, haben wir Proteine, die zwei Millionen Typen haben, sich in 10.000 Nanosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die wir in ungefähr einer Stunde replizieren können.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
ref	talk.5	306	rater2	Wenn man auf der anderen Seite natürliche Systeme betrachtet, findet man Proteine, die zwei Millionen Typen besitzen und sich in zehn Mikrosekunden falten können, oder DNA mit drei Milliarden Basenpaaren, die sich in etwa einer Stunde kopieren lassen.	But on the other side, if you look at the natural systems, we have proteins that have two million types, can fold in 10000 nanoseconds, or DNA with three billion base pairs we can replicate in roughly an hour.	-1	-1	no-error
Facebook-AI	talk.5	307	rater3	Es gibt also all diese Komplexität in unseren natürlichen Systemen, aber sie sind extrem effizient, viel effizienter als alles, was wir bauen können, viel komplexer als alles, was wir bauen können.	So there's all of this complexity in our natural systems, but they're extremely efficient, far more efficient than anything we can build, far more complex than anything we can build.	-1	-1	no-error
HuaweiTSC	talk.5	307	rater4	Es gibt also all diese Komplexität in unseren natürlichen Systemen, aber sie sind extrem effizient, viel effizienter als alles, was wir bauen können, viel komplexer als alles, was wir bauen können.	So there's all of this complexity in our natural systems, but they're extremely efficient, far more efficient than anything we can build, far more complex than anything we can build.	-1	-1	no-error
Nemo	talk.5	307	rater4	Es gibt also diese ganze Komplexität in unseren natürlichen Systemen, aber sie sind extrem effizient, viel effizienter als alles, was wir bauen können, viel komplexer als alles, was wir bauen können.	So there's all of this complexity in our natural systems, but they're extremely efficient, far more efficient than anything we can build, far more complex than anything we can build.	-1	-1	no-error
Online-W	talk.5	307	rater1	Es gibt also all diese Komplexität in unseren natürlichen Systemen, aber sie sind extrem effizient, viel effizienter als alles, was wir bauen können, viel komplexer als alles, was wir bauen können.	So there's all of this complexity in our natural systems, but they're extremely efficient, far more efficient than anything we can build, far more complex than anything we can build.	-1	-1	no-error
