mt_system	doc_id	seg_id	annotator_id	source	target	start_ids	end_ids	errors
Facebook-AI	tedtalk-2	135	rater1	So we have to wonder, if there is a multiverse, in some other patch of that multiverse, are there creatures?	Поэтому мы должны задаться вопросом, если есть мультивселенная, в какой-то другой части этой мультивселенной, есть ли там существа?	-1	-1	no-error
Facebook-AI	tedtalk-2	136	rater1	Here's my multiverse creatures.	Вот мои мультивселенные существа.	-1	-1	no-error
Facebook-AI	tedtalk-2	137	rater1	Are there other creatures in the multiverse, wondering about us and wondering about their own origins?	Есть ли другие существа в мультивселенной, интересующиеся нами и интересующиеся своим собственным происхождением?	-1	-1	no-error
Facebook-AI	tedtalk-2	138	rater1	And if they are, I can imagine them as we are, calculating, writing computer code, building instruments, trying to detect that faintest sound of their origins and wondering who else is out there.	И если это так, я могу представить их такими же, как мы, вычисляющими, пишущими компьютерный код, создающими инструменты, пытающимися обнаружить самый слабый звук своего происхождения и задающимися вопросом, кто еще там.	-1	-1	no-error
Facebook-AI	tedtalk-2	139	rater1	Thank you. Thank you.	Спасибо, спасибо.	-1	-1	no-error
Facebook-AI	tedtalk-2	140	rater1	(Applause)	(Аплодисменты)	-1	-1	no-error
Facebook-AI	tedtalk-3	1	rater1	One winter morning, a couple of years ago, I was driving to work in Johannesburg, South Africa, and noticed a haze hanging over the city.	Однажды зимним утром, пару лет назад, я ехал на работу в Йоханнесбург, Южная Африка, и заметил дымку, нависшую над городом.	-1	-1	no-error
Facebook-AI	tedtalk-3	2	rater1	I make that drive on most days, so it was unusual that I hadn't noticed this before.	Я езжу туда почти каждый день, так что было странно, что я не заметил этого раньше.	-1	-1	no-error
Facebook-AI	tedtalk-3	3	rater1	Johannesburg is known for its distinctive skyline, which I could barely see that morning.	Йоханнесбург известен своим неповторимым горизонтом, который я едва мог разглядеть в то утро.	-1	-1	no-error
Facebook-AI	tedtalk-3	4	rater1	It didn't take long for me to realize that I was looking at an enormous cloud of air pollution.	Мне не потребовалось много времени, чтобы понять, что я смотрю на огромное облако загрязнения воздуха.	-1	-1	no-error
Facebook-AI	tedtalk-3	5	rater1	The contrast between the scenic environment I knew and this smog-covered skyline stirred up something within me.	Контраст между живописной окружающей средой, которую я знал, и этим покрытым смогом горизонтом что-то всколыхнул во мне.	-1	-1	no-error
Facebook-AI	tedtalk-3	6	rater1	I was appalled by the possibility of this city of bright and vivid sunsets being overrun by a dull haze.	Я был потрясен возможностью того, что этот город ярких и ярких закатов будет охвачен тусклой дымкой.	57 71	65 79	major major
Facebook-AI	tedtalk-3	7	rater1	At that moment, I felt an urge to do something about it, but I didn't know what.	В тот момент я почувствовал желание что-то с этим сделать, но я не знал что.	-1	-1	no-error
Facebook-AI	tedtalk-3	8	rater1	All I knew was I couldn't just stand idly by.	Все, что я знал, это то, что я не мог просто сидеть сложа руки.	-1	-1	no-error
Facebook-AI	tedtalk-3	9	rater1	The main challenge was, I didn't know much about environmental science air-quality management or atmospheric chemistry.	Основная проблема заключалась в том, что я мало знал об экологических науках, управлении качеством воздуха или химии атмосферы.	76 76	80 80	major major
Facebook-AI	tedtalk-3	10	rater1	I am a computer engineer, and I was pretty sure I couldn't code my way out of this air pollution problem.	Я компьютерный инженер, и я был уверен, что не смогу найти выход из этой проблемы загрязнения воздуха.	43	47	major
Facebook-AI	tedtalk-3	11	rater1	(Laughter) Who was I to do anything about this issue?	(Смех) Кто я такой, чтобы что-то с этим делать?	-1	-1	no-error
Facebook-AI	tedtalk-3	12	rater1	I was but a citizen.	Я был всего лишь гражданином.	-1	-1	no-error
Facebook-AI	tedtalk-3	13	rater1	In the following years, I learned a very important lesson, a lesson we all need to take to heart if we are to work towards a better future.	В последующие годы я усвоил очень важный урок, урок, который мы все должны принять близко к сердцу, если мы хотим работать в направлении лучшего будущего.	75	101	major
Facebook-AI	tedtalk-3	14	rater1	Even if you're not an expert in a particular domain, your outside expertise may hold the key to solving big problems within that domain.	Даже если вы не являетесь экспертом в определенной области, ваш внешний опыт может стать ключом к решению больших проблем в этой области.	-1	-1	no-error
Facebook-AI	tedtalk-3	15	rater1	Sometimes the unique perspective you have can result in unconventional thinking that can move the needle, but you need to be bold enough to try.	Иногда уникальная перспектива, которая у вас есть, может привести к нетрадиционному мышлению, которое может изменить ситуацию, но вы должны быть достаточно смелыми, чтобы попробовать.	-1	-1	no-error
Facebook-AI	tedtalk-3	16	rater1	That's the only way you'll ever know.	Только так вы об этом узнаете.	-1	-1	no-error
Facebook-AI	tedtalk-3	17	rater1	What I knew back then was that if I was even going to try to make a difference, I had to get smart about air pollution first, and so I became a student again.	Тогда я знал, что если я хочу что-то изменить, я должен сначала разобраться с загрязнением воздуха, и поэтому я снова стал студентом.	-1	-1	no-error
Facebook-AI	tedtalk-3	18	rater1	I did a bit of basic research and soon learned that air pollution is the world's biggest environmental health risk.	Я провел небольшое фундаментальное исследование и вскоре узнал, что загрязнение воздуха является самым большим экологическим риском для здоровья в мире.	-1	-1	no-error
Facebook-AI	tedtalk-3	19	rater1	Data from the World Health Organization shows that almost 14 percent of all deaths worldwide in 2012 were attributable to household and ambient air pollution, with most occurring in low- and middle-income countries.	Данные Всемирной организации здравоохранения показывают, что почти 14 процентов всех смертей во всем мире в 2012 году были связаны с загрязнением воздуха в домах и окружающей среде, причем большинство из них произошло в странах с низким и средним уровнем дохода.	-1	-1	no-error
Facebook-AI	tedtalk-3	20	rater1	Ambient air pollution alone causes more deaths each year than malaria and HIV/AIDS.	Одно только загрязнение атмосферного воздуха ежегодно приводит к большему количеству смертей, чем малярия и ВИЧ/СПИД.	-1	-1	no-error
Facebook-AI	tedtalk-3	21	rater1	In Africa, premature deaths from unsafe sanitation or childhood malnutrition pale in comparison to deaths due to air pollution, and it comes at a huge economic cost: over 400 billion US dollars as of 2013, according to a study by the Organisation for Economic Cooperation and Development.	В Африке преждевременные смерти от небезопасной санитарии или детского недоедания меркнут по сравнению со смертями из-за загрязнения воздуха, и это приводит к огромным экономическим издержкам: более 400 миллиардов долларов США по состоянию на 2013 год, согласно исследованию Организации экономического сотрудничества и развития.	-1	-1	no-error
Facebook-AI	tedtalk-3	22	rater1	Now, in my work, I explore new frontiers for artificial intelligence, where the symbiotic relationship between man and machine can find a beneficial footing and help us to make better decisions.	Теперь в своей работе я исследую новые границы для искусственного интеллекта, где симбиотические отношения между человеком и машиной могут найти полезную основу и помочь нам принимать лучшие решения.	-1	-1	no-error
Facebook-AI	tedtalk-3	23	rater1	As I thought about the air pollution problem, it became clear that we needed to find a way to make better decisions about how we manage air pollution, and given the scale of the problem, it was necessary to do it in a collaborative way.	Когда я задумался о проблеме загрязнения воздуха, стало ясно, что нам нужно найти способ принимать более эффективные решения о том, как мы управляем загрязнением воздуха, и, учитывая масштаб проблемы, необходимо было сделать это совместными усилиями.	-1	-1	no-error
Facebook-AI	tedtalk-3	24	rater1	So I decided I'd better get to know some people working within the field.	Поэтому я решил, что мне лучше познакомиться с некоторыми людьми, работающими в этой области.	-1	-1	no-error
Facebook-AI	tedtalk-3	25	rater1	I started to speak to officials from the City of Johannesburg and other surrounding cities, and I engaged the local scientific community, and I also made a few cold calls.	Я начал говорить с чиновниками из города Йоханнесбурга и других близлежащих городов, и я привлек местное научное сообщество, и я также сделал несколько холодных звонков.	-1	-1	no-error
Facebook-AI	tedtalk-3	26	rater1	The process of engagement I embarked upon helped me to develop a deeper understanding of the problem.	Процесс вовлечения, к которому я приступил, помог мне глубже понять проблему.	-1	-1	no-error
Facebook-AI	tedtalk-3	27	rater1	It also helped me to avoid the trap people in my profession sometimes fall into when trying to innovate, where we are quick to apply a technology before we've firmly grasped the problem at hand.	Это также помогло мне избежать ловушки, в которую иногда попадают люди в моей профессии, когда пытаются внедрять инновации, когда мы быстро применяем технологию, прежде чем мы твердо поймем проблему.	-1	-1	no-error
Facebook-AI	tedtalk-3	28	rater1	I began to develop an idea about what I could do to improve the situation.	Я начал развивать идею о том, что я мог бы сделать, чтобы улучшить ситуацию.	-1	-1	no-error
Facebook-AI	tedtalk-3	29	rater1	I started by simply asking myself how I could bring together in some meaningful way my skills in software engineering and artificial intelligence and the expertise of the people I'd reached out to.	Я начал с того, что просто спросил себя, как я могу каким-то значимым образом объединить свои навыки в разработке программного обеспечения и искусственного интеллекта и опыт людей, к которым я обратился.	-1	-1	no-error
Facebook-AI	tedtalk-3	30	rater1	I wanted to create an online air-quality management platform that would uncover trends in pollution and project into the future to determine what outcomes can be expected.	Я хотел создать онлайн-платформу управления качеством воздуха, которая выявила бы тенденции в загрязнении и спрогнозировала бы будущее, чтобы определить, какие результаты можно ожидать.	-1	-1	no-error
Facebook-AI	tedtalk-3	31	rater1	I was determined to see my idea translate into a practical solution, but I faced uncertainty and had no guarantee of success.	Я был полон решимости воплотить свою идею в практическое решение, но я столкнулся с неопределенностью и не имел никаких гарантий успеха.	-1	-1	no-error
Facebook-AI	tedtalk-3	32	rater1	What I had was a very particular set of engineering skills, skills I'd acquired over my career (Laughter) that were new to people who had been working on the air pollution problem for so many years.	У меня был очень специфический набор инженерных навыков, навыков, которые я приобрел за свою карьеру (Смех), которые были новыми для людей, которые работали над проблемой загрязнения воздуха в течение многих лет.	-1	-1	no-error
Facebook-AI	tedtalk-3	33	rater1	What I have come to realize is that sometimes just one fresh perspective, one new skill set, can make the conditions right for something remarkable to happen.	Что я понял, так это то, что иногда только один свежий взгляд, один новый набор навыков может создать условия для того, чтобы произошло что-то замечательное.	-1	-1	no-error
Facebook-AI	tedtalk-3	34	rater1	Our willpower and imagination are a guiding light, enabling us to chart new paths and navigate through obstacles.	Наша сила воли и воображение являются путеводной звездой, позволяющей нам прокладывать новые пути и преодолевать препятствия.	-1	-1	no-error
Facebook-AI	tedtalk-3	35	rater1	Armed with a firmer understanding of the air pollution problem, and having managed to source over a decade's worth of data on air pollutant levels and the meteorological conditions for in and around Johannesburg, my colleagues from South Africa and China and myself created an air-quality decision support system that lives in the cloud.	Вооружившись более глубоким пониманием проблемы загрязнения воздуха и сумев собрать более десяти лет данных об уровнях загрязнения воздуха и метеорологических условиях в Йоханнесбурге и его окрестностях, мои коллеги из Южной Африки и Китая и я создали систему поддержки принятия решений по качеству воздуха, которая живет в облаке.	-1	-1	no-error
Facebook-AI	tedtalk-3	36	rater1	This software system analyzes historical and real-time data to uncover the spatial-temporal trends in pollution.	Эта программная система анализирует исторические данные и данные в реальном времени, чтобы выявить пространственно-временные тенденции загрязнения.	-1	-1	no-error
Facebook-AI	tedtalk-3	37	rater1	We then used new machine learning technology to predict future levels of pollution for several different pollutants days in advance.	Затем мы использовали новую технологию машинного обучения, чтобы предсказать будущие уровни загрязнения для нескольких различных загрязняющих веществ на несколько дней вперед.	-1	-1	no-error
Facebook-AI	tedtalk-3	38	rater1	This means that citizens can make better decisions about their daily movements and about where to settle their families.	Это означает, что граждане могут принимать более взвешенные решения о своих ежедневных передвижениях и о том, где поселить свои семьи.	-1	-1	no-error
Facebook-AI	tedtalk-3	39	rater1	We can predict adverse pollution events ahead of time, identify heavy polluters, and they can be ordered by the relevant authorities to scale back their operations.	Мы можем заранее прогнозировать неблагоприятные события, связанные с загрязнением, выявлять крупных загрязнителей, и соответствующие органы могут приказать им свернуть свою деятельность.	-1	-1	no-error
Facebook-AI	tedtalk-3	40	rater1	Through assisted scenario planning, city planners can also make better decisions about how to extend infrastructure, such as human settlements or industrial zones.	Благодаря вспомогательному сценарному планированию градостроители также могут принимать более взвешенные решения о том, как расширять инфраструктуру, например, населенные пункты или промышленные зоны.	-1	-1	no-error
Facebook-AI	tedtalk-3	41	rater1	We completed a pilot of our technology that was run over a period of 120 days, covering all of South Africa.	Мы завершили пилотный проект нашей технологии, который длился 120 дней и охватывал всю Южную Африку.	-1	-1	no-error
Facebook-AI	tedtalk-3	42	rater1	Our results were confirmed when we demonstrated a tight correlation between the forecasting data and the data we were getting on the ground.	Наши результаты были подтверждены, когда мы продемонстрировали тесную корреляцию между данными прогнозирования и данными, которые мы получали на местах.	-1	-1	no-error
Facebook-AI	tedtalk-3	43	rater1	"Through our leadership, we have brought cutting-edge, world-leading assets that can perform air-quality forecasting at an unprecedented resolution and accuracy, benefiting the city that I drove into one winter morning not very long ago, and thought to myself, ""Something is wrong here. I wonder what can be done?"""	"Благодаря нашему руководству мы создали передовые, ведущие в мире активы, которые могут выполнять прогнозирование качества воздуха с беспрецедентным разрешением и точностью, принося пользу городу, в который я въехал одним зимним утром не так давно и подумал про себя: ""Что-то здесь не так. Интересно, что можно сделать?"""	33 67	43 76	major major
Facebook-AI	tedtalk-3	44	rater1	So here is the point: What if I'd not investigated the problem of air pollution further?	Итак, вот в чем дело: что, если бы я не исследовал проблему загрязнения воздуха дальше?	-1	-1	no-error
Facebook-AI	tedtalk-3	45	rater1	What if I'd not shown some concern for the state of the environment and just hoped that someone, somewhere, was taking care of the matter?	Что, если бы я не проявлял заботы о состоянии окружающей среды и просто надеялся, что кто-то где-то позаботится об этом?	-1	-1	no-error
Facebook-AI	tedtalk-3	46	rater1	What I have learned is that, when embarking on a challenging endeavor that advances a cause that we firmly believe in, it is important to focus on the possibility of success and consider the consequence of not acting.	Что я узнал, так это то, что, приступая к сложной задаче, которая продвигает дело, в которое мы твердо верим, важно сосредоточиться на возможности успеха и подумать о последствиях бездействия.	-1	-1	no-error
Facebook-AI	tedtalk-3	47	rater1	We should not get distracted by resistance and opposition, but this should motivate us further.	Мы не должны отвлекаться на сопротивление и противодействие, но это должно мотивировать нас дальше.	-1	-1	no-error
Facebook-AI	tedtalk-3	48	rater1	So wherever you are in the world, the next time you find that there's some natural curiosity you have that is being piqued, and it's about something you care about, and you have some crazy or bold ideas, and perhaps it's outside the realm of your expertise, ask yourself this: Why not?	Итак, где бы вы ни были в мире, в следующий раз, когда вы обнаружите, что у вас есть какое-то естественное любопытство, которое возбуждается, и это связано с чем-то, что вас волнует, и у вас есть какие-то сумасшедшие или смелые идеи, и, возможно, это находится за пределами вашей компетенции, спросите себя: почему бы и нет?	-1	-1	no-error
Facebook-AI	tedtalk-3	49	rater1	Why not just go ahead and tackle the problem as best as you can, in your own way?	Почему бы просто не пойти дальше и не решить проблему как можно лучше, по-своему?	-1	-1	no-error
Facebook-AI	tedtalk-3	50	rater1	You may be pleasantly surprised.	Вы можете быть приятно удивлены.	-1	-1	no-error
Facebook-AI	tedtalk-3	51	rater1	Thank you.	Благодарю вас.	-1	-1	no-error
Facebook-AI	tedtalk-3	52	rater1	(Applause)	(Аплодисменты)	-1	-1	no-error
Facebook-AI	tedtalk-4	1	rater1	Many believe driving is an activity solely reserved for those who can see.	Многие считают, что вождение - это занятие, предназначенное исключительно для тех, кто может видеть.	-1	-1	no-error
Facebook-AI	tedtalk-4	2	rater1	A blind person driving a vehicle safely and independently was thought to be an impossible task, until now.	До сих пор считалось невозможным, чтобы слепой человек мог безопасно и самостоятельно управлять транспортным средством.	-1	-1	no-error
Facebook-AI	tedtalk-4	3	rater1	Hello, my name is Dennis Hong, and we're bringing freedom and independence to the blind by building a vehicle for the visually impaired.	Здравствуйте, меня зовут Деннис Хонг, и мы приносим свободу и независимость слепым, создавая автомобиль для слабовидящих.	-1	-1	no-error
Facebook-AI	tedtalk-4	4	rater1	So before I talk about this car for the blind, let me briefly tell you about another project that I worked on called the DARPA Urban Challenge.	Итак, прежде чем я расскажу об этом автомобиле для слепых, позвольте мне вкратце рассказать вам о другом проекте, над которым я работал, под названием DARPA Urban Challenge.	-1	-1	no-error
Facebook-AI	tedtalk-4	5	rater1	Now this was about building a robotic car that can drive itself.	Теперь речь шла о создании роботизированного автомобиля, который может ездить сам по себе.	0 78	9 89	major minor
Facebook-AI	tedtalk-4	6	rater1	You press start, nobody touches anything, and it can reach its destination fully autonomously.	Вы нажимаете на старт, никто ничего не трогает, и он может добраться до места назначения полностью автономно.	-1	-1	no-error
Facebook-AI	tedtalk-4	7	rater1	So in 2007, our team won half a million dollars by placing third place in this competition.	Так, в 2007 году наша команда выиграла полмиллиона долларов, заняв третье место в этом конкурсе.	-1	-1	no-error
Facebook-AI	tedtalk-4	8	rater1	So about that time, the National Federation of the Blind, or NFB, challenged the research committee about who can develop a car that lets a blind person drive safely and independently.	Примерно в то же время Национальная федерация слепых, или NFB, бросила вызов исследовательскому комитету о том, кто может разработать автомобиль, который позволит слепому человеку безопасно и самостоятельно управлять автомобилем.	58	64	major
Facebook-AI	tedtalk-4	9	rater1	"We decided to give it a try, because we thought, ""Hey, how hard could it be?"""	"Мы решили попробовать, потому что подумали: ""Эй, как это может быть сложно?"""	-1	-1	no-error
Facebook-AI	tedtalk-4	10	rater1	We have already an autonomous vehicle.	У нас уже есть автономное транспортное средство.	15	28	major
Facebook-AI	tedtalk-4	11	rater1	We just put a blind person in it and we're done, right?	Мы просто помещаем в него слепого человека, и все, не так ли?	-1	-1	no-error
Facebook-AI	tedtalk-4	12	rater1	(Laughter) We couldn't have been more wrong.	(Смех) Мы не могли ошибаться больше.	-1	-1	no-error
Facebook-AI	tedtalk-4	13	rater1	What NFB wanted was not a vehicle that can drive a blind person around, but a vehicle where a blind person can make active decisions and drive.	NFB хотел не транспортное средство, которое может водить слепого человека, а транспортное средство, в котором слепой человек может принимать активные решения и управлять.	0	6	major
Facebook-AI	tedtalk-4	14	rater1	So we had to throw everything out the window and start from scratch.	Так что нам пришлось выбросить все в окно и начать с нуля.	8	7	minor
Facebook-AI	tedtalk-4	15	rater1	So to test this crazy idea, we developed a small dune buggy prototype vehicle to test the feasibility.	Поэтому, чтобы проверить эту безумную идею, мы разработали небольшой прототип дюнного багги, чтобы проверить его осуществимость.	-1	-1	no-error
Facebook-AI	tedtalk-4	16	rater1	And in the summer of 2009, we invited dozens of blind youth from all over the country and gave them a chance to take it for a spin.	А летом 2009 года мы пригласили десятки незрячих молодых людей со всей страны и дали им возможность прокатиться.	-1	-1	no-error
Facebook-AI	tedtalk-4	17	rater1	It was an absolutely amazing experience.	Это был совершенно потрясающий опыт.	-1	-1	no-error
Facebook-AI	tedtalk-4	18	rater1	But the problem with this car was it was designed to only be driven in a very controlled environment, in a flat, closed-off parking lot -- even the lanes defined by red traffic cones.	Но проблема с этим автомобилем заключалась в том, что он был разработан для езды только в очень контролируемой среде, на плоской, закрытой парковке - даже на полосах, обозначенных красными дорожными конусами.	-1	-1	no-error
Facebook-AI	tedtalk-4	19	rater1	So with this success, we decided to take the next big step, to develop a real car that can be driven on real roads.	Так что с этим успехом мы решили сделать следующий большой шаг, разработать настоящий автомобиль, на котором можно ездить по реальным дорогам.	8	7	minor
Facebook-AI	tedtalk-4	20	rater1	So how does it work?	Так как же это работает?	4	3	minor
Facebook-AI	tedtalk-4	21	rater1	Well, it's a rather complex system, but let me try to explain it, maybe simplify it.	Ну, это довольно сложная система, но позвольте мне попытаться объяснить ее, может быть, упростить.	-1	-1	no-error
Facebook-AI	tedtalk-4	22	rater1	So we have three steps.	Итак, у нас есть три шага.	-1	-1	no-error
Facebook-AI	tedtalk-4	23	rater1	We have perception, computation and non-visual interfaces.	У нас есть восприятие, вычисления и невизуальные интерфейсы.	-1	-1	no-error
Facebook-AI	tedtalk-4	24	rater1	Now obviously the driver cannot see, so the system needs to perceive the environment and gather information for the driver.	Теперь очевидно, что водитель не может видеть, поэтому система должна воспринимать окружающую среду и собирать информацию для водителя.	0	9	major
Facebook-AI	tedtalk-4	25	rater1	For that, we use an initial measurement unit.	Для этого мы используем начальную единицу измерения.	-1	-1	no-error
Facebook-AI	tedtalk-4	26	rater1	So it measures acceleration, angular acceleration -- like a human ear, inner ear.	Он измеряет ускорение, угловое ускорение - как человеческое ухо, внутреннее ухо.	-1	-1	no-error
Facebook-AI	tedtalk-4	27	rater1	We fuse that information with a GPS unit to get an estimate of the location of the car.	Мы объединяем эту информацию с GPS-устройством, чтобы получить оценку местоположения автомобиля.	-1	-1	no-error
Facebook-AI	tedtalk-4	28	rater1	We also use two cameras to detect the lanes of the road.	Мы также используем две камеры для определения полос движения на дороге.	-1	-1	no-error
Facebook-AI	tedtalk-4	29	rater1	And we also use three laser range finders.	А еще мы используем три лазерных дальномера.	-1	-1	no-error
Facebook-AI	tedtalk-4	30	rater1	The lasers scan the environment to detect obstacles -- a car approaching from the front, the back and also any obstacles that run into the roads, any obstacles around the vehicle.	Лазеры сканируют окружающую среду, чтобы обнаружить препятствия - автомобиль, приближающийся спереди, сзади, а также любые препятствия, которые встречаются на дороге, любые препятствия вокруг транспортного средства.	-1	-1	no-error
Facebook-AI	tedtalk-4	31	rater1	So all this vast amount of information is then fed into the computer, and the computer can do two things.	Таким образом, весь этот огромный объем информации затем подается в компьютер, и компьютер может делать две вещи.	-1	-1	no-error
Facebook-AI	tedtalk-4	32	rater1	One is, first of all, process this information to have an understanding of the environment -- these are the lanes of the road, there's the obstacles -- and convey this information to the driver.	Во-первых, обработать эту информацию, чтобы иметь представление об окружающей среде - это полосы дороги, это препятствия - и передать эту информацию водителю.	-1	-1	no-error
Facebook-AI	tedtalk-4	33	rater1	The system is also smart enough to figure out the safest way to operate the car.	Система также достаточно умна, чтобы определить самый безопасный способ управления автомобилем.	-1	-1	no-error
Facebook-AI	tedtalk-4	34	rater1	So we can also generate instructions on how to operate the controls of the vehicle.	Таким образом, мы также можем генерировать инструкции о том, как управлять элементами управления транспортным средством.	-1	-1	no-error
Facebook-AI	tedtalk-4	35	rater1	But the problem is this: How do we convey this information and instructions to a person who cannot see fast enough and accurate enough so he can drive?	Но проблема заключается в следующем: как мы передадим эту информацию и инструкции человеку, который не может видеть достаточно быстро и достаточно точно, чтобы он мог управлять автомобилем?	-1	-1	no-error
Facebook-AI	tedtalk-4	36	rater1	So for this, we developed many different types of non-visual user interface technology.	Поэтому для этого мы разработали множество различных типов технологий невизуального пользовательского интерфейса.	-1	-1	no-error
Facebook-AI	tedtalk-4	37	rater1	So starting from a three-dimensional ping sound system, a vibrating vest, a click wheel with voice commands, a leg strip, even a shoe that applies pressure to the foot.	Итак, начиная с трехмерной звуковой системы пинга, вибрирующего жилета, колеса с голосовыми командами, полоски для ног и даже обуви, которая оказывает давление на ногу.	103	113	major
Facebook-AI	tedtalk-4	38	rater1	But today we're going to talk about three of these non-visual user interfaces.	Но сегодня мы поговорим о трех из этих невизуальных пользовательских интерфейсов.	-1	-1	no-error
Facebook-AI	tedtalk-4	39	rater1	Now the first interface is called a DriveGrip.	Теперь первый интерфейс называется DriveGrip.	0	9	major
Facebook-AI	tedtalk-4	40	rater1	So these are a pair of gloves, and it has vibrating elements on the knuckle part so you can convey instructions about how to steer -- the direction and the intensity.	Итак, это пара перчаток, и у них есть вибрирующие элементы на суставе, так что вы можете передавать инструкции о том, как управлять - направление и интенсивность.	-1	-1	no-error
Facebook-AI	tedtalk-4	41	rater1	Another device is called SpeedStrip.	Другое устройство называется SpeedStrip.	-1	-1	no-error
Facebook-AI	tedtalk-4	42	rater1	So this is a chair -- as a matter of fact, it's actually a massage chair.	Итак, это кресло - на самом деле, это массажное кресло.	-1	-1	no-error
Facebook-AI	tedtalk-4	43	rater1	We gut it out, and we rearrange the vibrating elements in different patterns, and we actuate them to convey information about the speed, and also instructions how to use the gas and the brake pedal.	Мы вырезаем его, и мы переставляем вибрирующие элементы по разным схемам, и мы приводим их в действие, чтобы передать информацию о скорости, а также инструкции, как использовать педаль газа и тормоза.	3	14	major
Facebook-AI	tedtalk-4	44	rater1	So over here, you can see how the computer understands the environment, and because you cannot see the vibration, we actually put red LED's on the driver so that you can see what's happening.	Итак, здесь вы можете увидеть, как компьютер понимает окружающую среду, и поскольку вы не видите вибрации, мы на самом деле ставим красные светодиоды на водителе, чтобы вы могли видеть, что происходит.	-1	-1	no-error
Facebook-AI	tedtalk-4	45	rater1	This is the sensory data, and that data is transferred to the devices through the computer.	Это сенсорные данные, и эти данные передаются на устройства через компьютер.	-1	-1	no-error
Facebook-AI	tedtalk-4	46	rater1	So these two devices, DriveGrip and SpeedStrip, are very effective.	Так что эти два устройства, DriveGrip и SpeedStrip, очень эффективны.	0	10	major
Facebook-AI	tedtalk-4	47	rater1	But the problem is these are instructional cue devices.	Но проблема в том, что это устройства для обучения.	-1	-1	no-error
Facebook-AI	tedtalk-4	48	rater1	So this is not really freedom, right?	Так что это не настоящая свобода, не так ли?	8	7	minor
Facebook-AI	tedtalk-4	49	rater1	The computer tells you how to drive -- turn left, turn right, speed up, stop.	Компьютер подсказывает, как ехать - поворачивать налево, поворачивать направо, ускоряться, останавливаться.	79	92	major
Facebook-AI	tedtalk-4	50	rater1	"We call this the ""backseat-driver problem."""	"Мы называем это ""проблемой водителя на заднем сиденье""."	19	58	major
Facebook-AI	tedtalk-4	51	rater1	So we're moving away from the instructional cue devices, and we're now focusing more on the informational devices.	Таким образом, мы отходим от устройств для обучения, и теперь мы больше фокусируемся на информационных устройствах.	-1	-1	no-error
Facebook-AI	tedtalk-4	52	rater1	A good example for this informational non-visual user interface is called AirPix.	Хорошим примером такого информационного невизуального пользовательского интерфейса является AirPix.	-1	-1	no-error
Facebook-AI	tedtalk-4	53	rater1	So think of it as a monitor for the blind.	Так что думайте об этом как о мониторе для слепых.	0 8	10 26	major major
Facebook-AI	tedtalk-4	54	rater1	So it's a small tablet, has many holes in it, and compressed air comes out, so it can actually draw images.	Это маленький планшет, в нем много отверстий, и из него выходит сжатый воздух, так что он действительно может рисовать изображения.	-1	-1	no-error
Facebook-AI	tedtalk-4	55	rater1	So even though you are blind, you can put your hand over it, you can see the lanes of the road and obstacles.	Таким образом, даже если вы слепы, вы можете положить руку на него, вы можете видеть полосы дороги и препятствия.	-1	-1	no-error
Facebook-AI	tedtalk-4	56	rater1	Actually, you can also change the frequency of the air coming out and possibly the temperature.	На самом деле, вы также можете изменить частоту выхода воздуха и, возможно, температуру.	-1	-1	no-error
Facebook-AI	tedtalk-4	57	rater1	So it's actually a multi-dimensional user interface.	На самом деле это многомерный пользовательский интерфейс.	-1	-1	no-error
Facebook-AI	tedtalk-4	58	rater1	So here you can see the left camera, the right camera from the vehicle and how the computer interprets that and sends that information to the AirPix.	Так что здесь вы можете увидеть левую камеру, правую камеру из автомобиля и то, как компьютер интерпретирует это и отправляет эту информацию в AirPix.	8	7	minor
Facebook-AI	tedtalk-4	59	rater1	For this, we're showing a simulator, a blind person driving using the AirPix.	Для этого мы показываем симулятор, в котором слепой человек управляет автомобилем с помощью AirPix.	-1	-1	no-error
Facebook-AI	tedtalk-4	60	rater1	This simulator was also very useful for training the blind drivers and also quickly testing different types of ideas for different types of non-visual user interfaces.	Этот симулятор также был очень полезен для обучения слепых водителей, а также для быстрого тестирования различных типов идей для различных типов невизуальных пользовательских интерфейсов.	104 129	122 147	major major
Facebook-AI	tedtalk-4	61	rater1	So basically that's how it works.	Так что в основном это так и работает.	8	7	minor
Facebook-AI	tedtalk-4	62	rater1	But this vehicle is a prototype vehicle, and it's not going to be on the road until it's proven as safe as, or safer than, today's vehicle.	Но этот автомобиль является прототипом, и он не выйдет на дороги до тех пор, пока не будет доказано, что он так же безопасен или безопаснее, чем сегодняшний автомобиль.	-1	-1	no-error
