index	original	translation	scores	mean	z_scores	z_mean
2610	Congress and BJP win 4 TPs each Of the 10 taluk panchayats of the district, the Congress and BJP won four each.	જિલ્લાની 10 તાલુકા પંચાયતોમાંથી 4 બેઠકો પર ભાજપ અને કોંગ્રેસનો વિજય થયો છે.	[50, 60, 50]	53.333333333333336	[-1.8947491098218585, -1.2130455976026007, -1.7980843171283178]	-1.6352930081842592
2611	Gold price stood at Rs 52,800 per 10 gram on Saturday.	ચાંદીનો ભાવ પ્રતિ 10 ગ્રામ 52,800 રૂપિયા રહ્યો હતો.	[100, 30, 30]	53.333333333333336	[1.2010727322675232, -2.765152683644009, -2.760122818257489]	-1.441400923211325
2612	The operation was performed almost immediately at 11 pm on January 9 itself,” he said.	આ ઓપરેશન 9 જાન્યુઆરીના રોજ રાત્રે 11 વાગ્યે તાત્કાલિક કરવામાં આવ્યું હતું.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
2613	With Yuzvendra Chahal, Kuldeep Yadav and Axar Patel giving a good account of themselves, it was going to be very difficult for Ashwin and Jadeja to make a comeback.	યુજવેન્દ્ર ચહલ, કુલદીપ યાદવ અને અક્ષર પટેલે સારી બોલિંગ કરી હોવાથી અશ્વિન અને જાડેજા માટે વાપસી કરવી મુશ્કેલ હતી.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2614	The Sensex had lost 858 points in the previous three days.	છેલ્લાં ત્રણ દિવસમાં સેન્સેક્સમાં 858 પોઇન્ટનો ઘટાડો થયો હતો.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2615	By 10 am the temperature reached around 40 degree Celsius.	સવારે 10 વાગ્યા સુધીમાં તાપમાન 40 ડિગ્રીની આસપાસ પહોંચી ગયું હતું.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2616	He patiently clicked pictures with 300 people.	તેમણે ધૈર્યપૂર્વક 300 લોકો સાથે તસવીરો ક્લિક કરી હતી.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2617	The number of cases filed is almost four times higher, sources said, but many are withdrawn before they are admitted as the borrower agrees to settle the dues.	સૂત્રોના જણાવ્યા અનુસાર, દાખલ કરવામાં આવેલા કેસોની સંખ્યા લગભગ ચાર ગણી વધારે છે, પરંતુ ઘણા કેસો દાખલ થતા પહેલા પાછા ખેંચી લેવામાં આવે છે કારણ કે ઋણધારકો બાકી નીકળતી રકમ ચૂકવવા માટે સંમત થાય છે.	[80, 90, 100]	90.0	[-0.037256004568229584, 0.3390614884388078, 0.6070119356946091]	0.30293913985506243
2618	Dr J V Modi, the head of the orthopaedics department at Civil Hospital, said that all three patients posed specific challenges for surgeons.	સિવિલ હોસ્પિટલના ઓર્થોપેડિક્સ વિભાગના વડા ડૉ. જે. વી. મોદીએ જણાવ્યું હતું કે, ત્રણેય દર્દીઓ સર્જન માટે ચોક્કસ પડકારો ઊભા કરે છે.	[90, 65, 100]	85.0	[0.5819083638496467, -0.9543610832623659, 0.6070119356946091]	0.07818640542729664
2619	She has been admitted to a hospital now.	તેમને હવે હોસ્પિટલમાં દાખલ કરવામાં આવ્યા છે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2620	Gandhinagar: On the eve of Diwali and a few days before the election code of conduct for the assembly elections come into force, Gujarat’s BJP government has announced a significant hike in the salary of fixed-pay school teaching and non-teaching staff, and also ITI employees and municipality workers.	ગાંધીનગરઃ દિવાળીની પૂર્વ સંધ્યાએ અને વિધાનસભાની ચૂંટણી માટેનો આચારસંહિતા અમલમાં આવવાના થોડા દિવસ પહેલાં ગુજરાત સરકારે ફિક્સ્ડ પે સ્કૂલ ટીચિંગ અને નોન-ટીચિંગ સ્ટાફ તેમજ ITI કર્મચારીઓ અને નગરપાલિકાના કર્મચારીઓના પગારમાં નોંધપાત્ર વધારો કરવાની જાહેરાત કરી છે.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
2621	” To achieve this, the Railways will have to undertake upgradation of tracks, bridges, signalling and over head equipment installations, besides removal of some permanent speed restrictions (PSR).	આ માટે રેલવેએ ટ્રેક, પુલો, સિગ્નલિંગ અને ઓવર હેડ ઇક્વિપમેન્ટ ઇન્સ્ટોલેશનનું અપગ્રેડેશન કરવું પડશે તેમજ કેટલાક કાયમી ઝડપ પ્રતિબંધો (PSR) દૂર કરવા પડશે.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2622	Total 62 patients are under treatment.	કુલ 62 દર્દીઓ હાલમાં સારવાર હેઠળ છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2623	"The buzz got stronger after a video emerged of Kangana's mother Asha, a former Sanskrit teacher, thanking PM Narendra Modi and Union home minister Amit Shah for standing by her family ""despite knowing we supported the Congress""."	કંગનાની માતા અને સંસ્કૃતની પૂર્વ શિક્ષિકા આશાએ પીએમ નરેન્દ્ર મોદી અને ગૃહમંત્રી અમિત શાહનો આભાર માન્યો છે.	[50, 50, 50]	50.0	[-1.8947491098218585, -1.7304146262830702, -1.7980843171283178]	-1.8077493510777487
2624	The length is almost 30 metres.	તેની લંબાઈ લગભગ 30 મીટર છે.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
2625	” The independent directors also said that their decision was being made public because IHCL is a listed entity and it was essential for them to let the company’s investors and public at large know of their views so that they could take an informed decision on its stock.	સ્વતંત્ર ડિરેક્ટરોએ એવું પણ જણાવ્યું હતું કે, તેમનો નિર્ણય જાહેર કરવામાં આવ્યો છે કારણ કે, આઇએચસીએલ એક લિસ્ટેડ કંપની છે અને તેમના માટે કંપનીના રોકાણકારો અને મોટા પાયે જનતાને તેમના મંતવ્યો અંગે જાણકારી આપવી જરૂરી છે, જેથી તેઓ તેના સ્ટોક અંગે માહિતગાર નિર્ણય લઇ શકે.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2626	The mobile handset was traced through the IMEI number and Shah was shocked to discover that the culprit was none other than her 19-year-old grandson Dev.	આ મોબાઇલ હેન્ડસેટને IMEI નંબર દ્વારા ટ્રેસ કરવામાં આવ્યો હતો અને શાહને તે જાણીને આઘાત લાગ્યો હતો કે આ ગુનેગાર તેણીનો 19 વર્ષનો પૌત્ર દેવ છે.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2627	Former Prime Minister and chief of the Foreign Relations Department of the ruling Nepal Communist Party, Madhav Kumar Nepal objected to Jaishanker's statement.	પૂર્વ પ્રધાનમંત્રી અને સત્તાધારી નેપાળ કમ્યુનિસ્ટ પાર્ટીના વિદેશી સંબંધો વિભાગના વડા માધવ કુમાર નેપાળએ જયશંકરના નિવેદનનો વિરોધ કર્યો હતો.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2628	The activities of Hindu right-wing organisations have made Hindus in the village of Mohangarh, Nachna and Pokaharan more concerned about their religion.	હિન્દુ જમણેરી સંસ્થાઓની પ્રવૃત્તિઓએ મોહનગઢ, નચણા અને પોકહારાન ગામમાં હિન્દુઓને તેમના ધર્મ પ્રત્યે વધુ ચિંતિત બનાવ્યા છે.	[90, 70, 100]	86.66666666666667	[0.5819083638496467, -0.6956765689221313, 0.6070119356946091]	0.1644145768740415
2629	I was mostly clueless when the boys cracked adult jokes for the scenes.	જ્યારે છોકરાઓએ દ્રશ્યો માટે પુખ્ત વયની મજાક ઉડાવી ત્યારે હું મોટે ભાગે અજાણ હતો.	[70, 40, 70]	60.0	[-0.6564203729861059, -2.2477836549635395, -0.8360458159991471]	-1.2467499479829307
2630	“We have now received permission to open theatres with 50% occupancy.	હવે અમને 50 ટકા દર્શક સાથે થિયેટર ખોલવાની મંજૂરી મળી ગઈ છે.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2631	Police have detained two of the accused.	પોલીસે બે આરોપીઓની ધરપકડ કરી છે.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2632	Both, the father and daughter died on the spot.	જેમાં પિતા-પુત્રીનું ઘટના સ્થળે જ મોત નીપજ્યું હતું.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2633	The police launched a search and located him.	પોલીસે તેની શોધખોળ હાથ ધરી હતી અને તેને ઝડપી પાડ્યો હતો.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
2634	Both the Shila Lekh Society which has 78 duplexes, 60 apartments and around 33 shops and Patra Ni Chawl which is home to nearly 200 residents are located 200 m away from the platform number six of the railway station.	શીલાલેખ સોસાયટી, જેમાં 78 ડુપ્લેક્સ, 60 એપાર્ટમેન્ટ્સ અને આશરે 33 દુકાનો છે અને પાત્રા ની ચાલ, જેમાં આશરે 200 રહેવાસીઓ રહે છે, તે રેલવે સ્ટેશનના પ્લેટફોર્મ નંબર 6થી 200 મીટર દૂર સ્થિત છે.	[70, 70, 100]	80.0	[-0.6564203729861059, -0.6956765689221313, 0.6070119356946091]	-0.24836166873787602
2635	He also said that the whole of Australia, India as well as Sharon’s family will be proud of her.	તેમણે એમ પણ કહ્યું હતું કે, સમગ્ર ઓસ્ટ્રેલિયા, ભારત તેમજ શેરોનના પરિવારને તેમના પર ગર્વ થશે.	[90, 75, 100]	88.33333333333333	[0.5819083638496467, -0.43699205458189644, 0.6070119356946091]	0.2506427483207865
2636	Aamir Khan's 'Dangal' has been on a record-breaking spree ever since its release.	આમિર ખાનની ફિલ્મ ‘દંગલ’ જ્યારથી રિલીઝ થઈ છે ત્યારથી જ રેકોર્ડ બ્રેક કમાણી કરી રહી છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2637	It changed my life.	તેનાથી મારું જીવન બદલાઈ ગયું.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2638	The hospital authorities said that the family left for Raipur on Tuesday.	હોસ્પિટલના અધિકારીઓએ જણાવ્યું હતું કે, પરિવાર મંગળવારે રાયપુર જવા રવાના થયો હતો.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2639	At around 2.15pm, Solanki called up his cousin Gunjan Parmar, 33, and informed him that his motorcycle had slipped near Kargil petrol pump on SG Road in Sola.	બપોરે લગભગ 2.15 વાગ્યે સોલંકીએ 33 વર્ષના પોતાના પિતરાઈ ભાઈ ગુંજન પરમારને ફોન કર્યો હતો અને સોલામાં એસજી રોડ પર કારગીલ પેટ્રોલ પંપ નજીક તેમની મોટરસાઇકલ સ્લીપ થઈ ગઈ હોવાની જાણકારી આપી હતી.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2640	"I am confident that the vibrant India-US ties will get even stronger with your support and leadership,"" he said."	મને વિશ્વાસ છે કે તમારા સમર્થન અને નેતૃત્વથી ભારત અને અમેરિકાના સંબંધો વધુ મજબૂત બનશે.	[80, 80, 90]	83.33333333333333	[-0.037256004568229584, -0.1783075402416617, 0.12599268513002365]	-0.029856953226622546
2641	This shows how Congress is making hollow efforts to attract voters when elections are nearing.	આ દર્શાવે છે કે જ્યારે ચૂંટણીઓ નજીક આવી રહી છે ત્યારે કોંગ્રેસ મતદારોને આકર્ષવા માટે ખોખલા પ્રયાસો કરી રહી છે.	[80, 90, 100]	90.0	[-0.037256004568229584, 0.3390614884388078, 0.6070119356946091]	0.30293913985506243
2642	However, there was no progress after that.	જોકે, તે પછી કોઈ પ્રગતિ થઈ ન હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2643	This came to public knowledge on Friday when the Madras high court ordered a probe by Tamil Nadu's CB-CID.	શુક્રવારે મદ્રાસ હાઇકોર્ટે તામિલનાડુની સીબી-સીઆઇડી દ્વારા તપાસનો આદેશ આપ્યો ત્યારે આ બાબત જાહેર કરવામાં આવી હતી.	[90, 80, 100]	90.0	[0.5819083638496467, -0.1783075402416617, 0.6070119356946091]	0.3368709197675314
2644	Students are likely to perform better today in terms of study.	વિદ્યાર્થીઓને અભ્યાસની દ્રષ્ટિએ આજે સારું પ્રદર્શન કરવાની સંભાવના છે.	[70, 75, 100]	81.66666666666667	[-0.6564203729861059, -0.43699205458189644, 0.6070119356946091]	-0.1621334972911311
2645	“It is under investigation and we will trace them soon,” he said.	તેની તપાસ ચાલી રહી છે અને અમે ટૂંક સમયમાં તેને શોધી લઈશું.	[70, 65, 90]	75.0	[-0.6564203729861059, -0.9543610832623659, 0.12599268513002365]	-0.494929590372816
2646	The Border Security Force deployed on the Indo-Pak border will get Ayurveda OPD service by Ayush ministry in Gandhinagar.	ભારત-પાકિસ્તાન સરહદ પર તૈનાત બોર્ડર સિક્યોરિટી ફોર્સને ગાંધીનગરમાં આયુષ મંત્રાલય દ્વારા આયુર્વેદ ઓપીડી સેવા મળશે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2647	﻿NEW DELHI: Effecting a major reshuffle in the party, Congress president Rahul Gandhi on Friday handed the key charge of party organisation to senior leader and general secretary Ashok Gehlot, removing Janardan Dwivedi who held the post for over a decade.	નવી દિલ્હીઃકોંગ્રેસ અધ્યક્ષ રાહુલ ગાંધીએ શુક્રવારે પાર્ટીમાં મોટા ફેરફારો કરીને પાર્ટીના સંગઠનની ચાવીરૂપ જવાબદારી વરિષ્ઠ નેતા અને મહાસચિવ અશોક ગેહલોતને સોંપી છે.	[50, 40, 50]	46.666666666666664	[-1.8947491098218585, -2.2477836549635395, -1.7980843171283178]	-1.9802056939712385
2648	The government had on November 8 demonetised Rs 500 and Rs 1,000 currency notes but allowed limited use of these currencies till November 24 as also exchange and deposits.	સરકારે 8 નવેમ્બરના રોજ 500 અને 1000 રૂપિયાની નોટો બંધ કરી દીધી હતી, પરંતુ 24 નવેમ્બર સુધી આ નોટોનો મર્યાદિત ઉપયોગ કરવાની મંજૂરી આપી હતી.	[100, 65, 70]	78.33333333333333	[1.2010727322675232, -0.9543610832623659, -0.8360458159991471]	-0.19644472233132992
2649	” The RMO of the hospital said, “The woman’s positive mindset played a very important role in her recovery.	હોસ્પિટલના આરએમઓએ જણાવ્યું હતું કે, મહિલાની સકારાત્મક માનસિકતાએ તેના સાજા થવામાં ખૂબ જ મહત્વપૂર્ણ ભૂમિકા ભજવી છે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2650	We will not let you break the country.	અમે તમને દેશને તોડવા નહીં દઈએ.	[100, 90, 100]	96.66666666666667	[1.2010727322675232, 0.3390614884388078, 0.6070119356946091]	0.7157153854669801
2651	With global exposure making English the preferred language of communication and business, more and more parents are preferring to send their wards to English medium schools.	વૈશ્વિક સ્તરે અંગ્રેજીને સંદેશાવ્યવહાર અને વ્યવસાયની પસંદગીની ભાષા બનાવવાની સાથે, વધુ અને વધુ માતાપિતા તેમના બાળકોને અંગ્રેજી માધ્યમની શાળાઓમાં મોકલવાનું પસંદ કરી રહ્યા છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2652	"He says Yeddyurappa ran the most corrupt Govt ever. . . True""."	તેઓ કહે છે કે યેદિયુરપ્પાએ અત્યાર સુધીની સૌથી ભ્રષ્ટ સરકાર ચલાવી છે.	[70, 65, 90]	75.0	[-0.6564203729861059, -0.9543610832623659, 0.12599268513002365]	-0.494929590372816
2653	Police are questioning his colleagues and family members.	પોલીસ તેના મિત્રો અને પરિવારજનોની પૂછપરછ કરી રહી છે.	[100, 70, 100]	90.0	[1.2010727322675232, -0.6956765689221313, 0.6070119356946091]	0.3708026996800003
2654	Major industries in the city include financial services, real estate and media.	શહેરમાં મુખ્ય ઉદ્યોગોમાં નાણાકીય સેવાઓ, રિયલ એસ્ટેટ અને મીડિયાનો સમાવેશ થાય છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2655	External Affairs Minister Sushma Swaraj speaks in the Rajya Sabha in New Delhi on Thursday.	વિદેશ મંત્રી સુષ્મા સ્વરાજે ગુરુવારે નવી દિલ્હીમાં રાજ્યસભામાં આ માહિતી આપી હતી.	[80, 80, 100]	86.66666666666667	[-0.037256004568229584, -0.1783075402416617, 0.6070119356946091]	0.1304827969615726
2656	While the overall toll jumped to 4,276, as many as 12,334 Covid-19 patients were declared cured on Friday, making it the highest single-day recoveries so far in the state.	રાજ્યમાં શુક્રવારે કોવિડ-1ના કુલ 12,334 દર્દીઓ સાજા થયા હોવાની પુષ્ટિ થતા કુલ મૃત્યુઆંક વધીને 4,276 થયો છે, જે રાજ્યમાં એક જ દિવસમાં સાજા થયેલા દર્દીઓની સૌથી વધુ સંખ્યા છે.	[50, 55, 100]	68.33333333333333	[-1.8947491098218585, -1.4717301119428354, 0.6070119356946091]	-0.9198224286900283
2657	However, this is not confirmed.	જોકે આ વાતની પુષ્ટિ થઈ શકી નથી.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2658	“Even in Islamic countries, including Pakistan, we have not heard of violations of the government’s instructions,” Patel had stated.	પાકિસ્તાન સહિત ઇસ્લામિક દેશોમાં પણ અમે સરકારની સૂચનાઓના ઉલ્લંઘન વિશે સાંભળ્યું નથી.	[50, 60, 70]	60.0	[-1.8947491098218585, -1.2130455976026007, -0.8360458159991471]	-1.314613507807869
2659	On the same day, 173 patients also recovered.	તે જ દિવસે 173 દર્દીઓ સાજા થયા હતા.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2660	“While we have stepped up production and capacity, it is difficult to meet demand and importing components takes time.	જ્યારે અમે ઉત્પાદન અને ક્ષમતામાં વધારો કર્યો છે, ત્યારે માંગને પહોંચી વળવી મુશ્કેલ છે અને આયાતના ઘટકોને સમય લાગે છે.	[80, 50, 100]	76.66666666666667	[-0.037256004568229584, -1.7304146262830702, 0.6070119356946091]	-0.38688623171889686
2661	In the 2014 elections, it had contested four Lok Sabha and 21 assembly seats in Telangana but won only the Hyderabad Lok Sabha seat and seven assembly seats.	2014ની ચૂંટણીમાં તેલંગાણામાં ચાર લોકસભા અને 21 વિધાનસભાની બેઠકો પર ચૂંટણી લડી હતી, પરંતુ માત્ર હૈદરાબાદ લોકસભા બેઠક અને સાત વિધાનસભાની બેઠકો જીતી શકી હતી.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2662	There are times when I feel that the reverb is so good that I take a mic and record Armaan there itself.	ક્યારેક ક્યારેક મને લાગે છે કે રિવર્બ એટલું સારું છે કે હું માઇક લઈને અરમાન રેકોર્ડ કરી લઉં છું.	[80, 50, 50]	60.0	[-0.037256004568229584, -1.7304146262830702, -1.7980843171283178]	-1.1885849826598724
2663	Out of 2,300 plus cases in Maharashtra, more than 1,700 are in Mumbai.	મહારાષ્ટ્રમાં 2,300થી વધુ કેસોમાંથી 1,700થી વધુ કેસો મુંબઇમાં છે.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
2664	I was really happy.	હું ખરેખર ખુશ હતો.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2665	Schools and colleges have been closed in the state for more than eight months now.	રાજ્યમાં શાળાઓ અને કોલેજો આઠ મહિનાથી વધુ સમયથી બંધ છે.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2666	More than Rs 950 crore worth of investments in the PCPIR region have also been proposed by foreign firms.	વિદેશી કંપનીઓએ પીસીપીઆઈઆર ક્ષેત્રમાં રૂ. 50 કરોડથી વધુ રોકાણની દરખાસ્ત કરી છે.	[70, 50, 50]	56.666666666666664	[-0.6564203729861059, -1.7304146262830702, -1.7980843171283178]	-1.3949731054658312
2667	﻿NEW DELHI: The UIDAI on Tuesday made a startling charge before the Supreme Court that Google and the smart card lobby did not want Aadhaar to succeed because if UID emerges as a foolproof way to authenticate identity, they will be out of business.	નવી દિલ્હીઃUIDAIએ મંગળવારે સુપ્રીમ કોર્ટ સમક્ષ એક ચોંકાવનારો આરોપ લગાવ્યો છે કે ગૂગલ અને સ્માર્ટ કાર્ડ લોબી આધારને સફળ બનાવવા નથી ઈચ્છતી કારણ કે જો UID ઓળખ પ્રમાણિત કરવા માટે એક પુખ્તા માર્ગ તરીકે બહાર આવશે, તો તેઓ ધંધામાંથી બહાર નીકળી જશે.	[90, 60, 30]	60.0	[0.5819083638496467, -1.2130455976026007, -2.760122818257489]	-1.1304200173368144
2668	However, Khodaldham trust, the apex body for the community, said their chariman Naresh Patel would not be attending the function.	જોકે સમુદાયની સર્વોચ્ચ સંસ્થા ખોડલધામ ટ્રસ્ટે જણાવ્યું હતું કે, તેમના અધ્યક્ષ નરેશ પટેલ આ સમારોહમાં ભાગ લેશે નહીં.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2669	He should be tried in court like any other person and the law should be equal for all.	કોઇપણ અન્ય વ્યક્તિની જેમ તેમની પણ કોર્ટમાં સુનાવણી થવી જોઈએ અને કાયદો બધા માટે સમાન હોવો જોઈએ.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2670	But within just 36 days, Surat is topping the Gujarat cities with recovered patients from various walks of life - jobless migrant workers, businessmen and doctors - all trooping into Surat Municipal Corporation-run (SMC) SMIMER Hospital and government-run New Civil Hospital (NCH) to donate their plasma.	પરંતુ માત્ર 36 દિવસની અંદર, સુરત જીવનના વિવિધ ક્ષેત્રોમાંથી સાજા થયેલા દર્દીઓ-બેરોજગાર વિસ્થાપિત શ્રમિકો, વેપારીઓ અને ડૉક્ટરો-તમામ સુરત મ્યુનિસિપલ કોર્પોરેશન દ્વારા સંચાલિત SMIMER હોસ્પિટલ અને સરકાર દ્વારા સંચાલિત નવી સિવિલ હોસ્પિટલ (NCH) માં પ્લાઝ્મા દાન કરવા માટે આવી રહ્યા છે.	[80, 90, 100]	90.0	[-0.037256004568229584, 0.3390614884388078, 0.6070119356946091]	0.30293913985506243
2671	According to temple sources, even after issuing one free laddu to every devotee, the temple administration will save Rs 250 crore per annum by removing the subsidies.	મંદિરના સૂત્રોના જણાવ્યા અનુસાર, દરેક શ્રદ્ધાળુને એક મફત લાડુ ઇશ્યૂ કર્યા પછી પણ મંદિર વહીવટીતંત્ર સબસિડી દૂર કરીને દર વર્ષે 250 કરોડ રૂપિયાની બચત કરશે.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2672	But they have failed to do so.	પરંતુ તેઓ આમ કરવામાં નિષ્ફળ ગયા છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2673	People in the adjacent area were evacuated from their houses immediately after the accident.	અકસ્માતની જાણ થતાં જ આસપાસના વિસ્તારના લોકોને તેમના ઘરોમાંથી બહાર કાઢવામાં આવ્યા હતા.	[70, 65, 100]	78.33333333333333	[-0.6564203729861059, -0.9543610832623659, 0.6070119356946091]	-0.33458984018462085
2674	“We will begin work on the Rs 200 cr world-class sports complex and by the end of this budget year we are planning a gymnasium, swimming pool and mini sports complex in every ward.	200 કરોડના ખર્ચે વિશ્વસ્તરીય રમતગમત સંકુલ પર કામ શરૂ કરીશું અને આ બજેટ વર્ષના અંત સુધીમાં અમે દરેક વોર્ડમાં એક જિમ્નેશિયમ, સ્વિમિંગ પૂલ અને મિની સ્પોર્ટ્સ સંકુલ બનાવવાની યોજના બનાવી રહ્યા છીએ.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2675	The bench quashed and set aside two orders passed by the additional district magistrate (ADM) of Beed district and the Majalgaon city police in Beed.	ખંડપીઠે બીડ જિલ્લાના એડિશનલ ડિસ્ટ્રિક્ટ મેજિસ્ટ્રેટ (એડીએમ) અને બીડમાં માજલગાંવ સિટી પોલીસ દ્વારા પસાર કરાયેલા બે આદેશોને રદ કર્યા હતા.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2676	Personal comments do not make any impact in polls.	વ્યક્તિગત ટિપ્પણીઓની ચૂંટણીમાં કોઈ અસર થતી નથી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2677	But this time it’s different.	પરંતુ આ વખતે વાત જુદી છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2678	"﻿NEW DELHI: Nearly three years after the UPA government ordered the hanging of Afzal Guru, P Chidambaram, who held the home and finance portfolios in the UPA government, told ET that he felt it was possible to hold an ""honest opinion"" that the case was ""perhaps not correctly decided"" and that there were ""grave doubts about the extent of his involvement"" in the 2001 Parliament attack."	યુપીએ સરકારે અફઝલ ગુરૂને ફાંસી આપવાના આદેશ આપ્યા લગભગ ત્રણ વર્ષ બાદ યુપીએ સરકારમાં ગૃહ અને નાણાં મંત્રાલયનો હવાલો સંભાળનાર પી. ચિદમ્બરમે ઈટીને જણાવ્યું હતું કે તેમને લાગે છે કે આ કેસ કદાચ યોગ્ય રીતે નક્કી થયો નહોતો અને વર્ષ 2001માં સંસદ પર થયેલા હુમલામાં તેમની સંડોવણી અંગે ગંભીર શંકા છે.	[70, 65, 100]	78.33333333333333	[-0.6564203729861059, -0.9543610832623659, 0.6070119356946091]	-0.33458984018462085
2679	‘Udta Punjab’ is a movie based on drug abuse in the state of Punjab.	‘ઉડતા પંજાબ’ ફિલ્મ પંજાબમાં ડ્રગ્સના દુરૂપયોગ પર આધારિત છે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2680	During interrogation, Sarita confessed to having murdered her husband Sahdev in 2004, said police.	પોલીસ પૂછપરછ દરમિયાન સરિતાએ પોતાના પતિ સહદેવની 2004માં હત્યા કરી હોવાની કબૂલાત કરી હતી.	[90, 80, 100]	90.0	[0.5819083638496467, -0.1783075402416617, 0.6070119356946091]	0.3368709197675314
2681	Their reports were negative.	તેમના રિપોર્ટ નેગેટિવ આવ્યા છે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2682	It's good to explore this kind of a role.	આ પ્રકારની ભૂમિકાને એક્સપ્લોર કરવી સારું છે.	[70, 70, 100]	80.0	[-0.6564203729861059, -0.6956765689221313, 0.6070119356946091]	-0.24836166873787602
